Mặt hàng,Tháng,Năm,Lượng,Trị Giá
"Máy móc, thiết bị, dụng cụ & phụ tùng",7,2023,3581494.638999999,
"Máy móc, thiết bị, dụng cụ & phụ tùng",8,2023,3737458.5630000015,
"Máy móc, thiết bị, dụng cụ & phụ tùng",9,2023,3583289.265000001,
"Máy móc, thiết bị, dụng cụ & phụ tùng",10,2023,3573027.1830000025,
"Máy móc, thiết bị, dụng cụ & phụ tùng",11,2023,3752299.944999997,
"Máy móc, thiết bị, dụng cụ & phụ tùng",12,2023,3901630.843999997,
Dây điện và dây cáp điện,1,2023,161380.234,
Dây điện và dây cáp điện,2,2023,169771.756,
Dây điện và dây cáp điện,3,2023,210754.90500000003,
Dây điện và dây cáp điện,4,2023,214772.926,
Dây điện và dây cáp điện,5,2023,209788.25899999996,
Dây điện và dây cáp điện,6,2023,202900.228,
Dây điện và dây cáp điện,7,2023,214701.76599999997,
Dây điện và dây cáp điện,8,2023,238057.98399999985,
Dây điện và dây cáp điện,9,2023,234527.18400000047,
Dây điện và dây cáp điện,10,2023,223774.43599999987,
Dây điện và dây cáp điện,11,2023,252226.94700000028,
Dây điện và dây cáp điện,12,2023,236646.37699999983,
Ô tô nguyên chiếc các loại (*),1,2023,314502.938,12323.0
Ô tô nguyên chiếc các loại (*),2,2023,255942.88199999993,15222.0
Ô tô nguyên chiếc các loại (*),3,2023,355041.9660000001,12342.0
Ô tô nguyên chiếc các loại (*),4,2023,285958.96,7610.0
Ô tô nguyên chiếc các loại (*),5,2023,190318.63300000003,8961.0
Ô tô nguyên chiếc các loại (*),6,2023,249143.38500000007,8907.0
Ô tô nguyên chiếc các loại (*),7,2023,216881.16499999983,6927.0
Ô tô nguyên chiếc các loại (*),8,2023,161603.52000000037,7428.0
Ô tô nguyên chiếc các loại (*),9,2023,177559.29299999995,9601.0
Ô tô nguyên chiếc các loại (*),10,2023,254613.29599999991,7500.0
Ô tô nguyên chiếc các loại (*),11,2023,192627.5899999997,7664.0
Ô tô nguyên chiếc các loại (*),12,2023,176773.74399999995,118942.0
Ô tô 9 chỗ ngồi trở xuống,1,2023,272471.067,9673.0
Ô tô 9 chỗ ngồi trở xuống,2,2023,196832.62600000005,12058.0
Ô tô 9 chỗ ngồi trở xuống,3,2023,260788.67899999995,9001.0
Ô tô 9 chỗ ngồi trở xuống,4,2023,198736.5269999999,5442.0
Ô tô 9 chỗ ngồi trở xuống,5,2023,129852.604,6785.0
Ô tô 9 chỗ ngồi trở xuống,6,2023,164285.2169999999,7547.0
Ô tô 9 chỗ ngồi trở xuống,7,2023,166071.69899999996,6006.0
Ô tô 9 chỗ ngồi trở xuống,8,2023,123393.39599999988,6198.0
Ô tô 9 chỗ ngồi trở xuống,9,2023,117429.93800000002,8213.0
Ô tô 9 chỗ ngồi trở xuống,10,2023,190330.898,5869.0
Ô tô 9 chỗ ngồi trở xuống,11,2023,125768.68899999995,6690.0
Ô tô 9 chỗ ngồi trở xuống,12,2023,119513.49899999984,96606.0
Ô tô trên 9 chỗ ngồi,1,2023,,2.0
Ô tô trên 9 chỗ ngồi,2,2023,15.314,
Ô tô trên 9 chỗ ngồi,4,2023,,1.0
Ô tô trên 9 chỗ ngồi,5,2023,9.42900000000001,4.0
Ô tô trên 9 chỗ ngồi,6,2023,28.420999999999985,1.0
Ô tô trên 9 chỗ ngồi,7,2023,48.225,
Ô tô trên 9 chỗ ngồi,8,2023,,3.0
Ô tô trên 9 chỗ ngồi,9,2023,105.39800000000002,4.0
Ô tô trên 9 chỗ ngồi,10,2023,53.90599999999997,13.0
Ô tô trên 9 chỗ ngồi,11,2023,298.3419999999999,12.0
Ô tô trên 9 chỗ ngồi,12,2023,135.62900000000002,40.0
Ô tô tải,1,2023,25292.668,2031.0
Ô tô tải,2,2023,34770.224,2206.0
Ô tô tải,3,2023,52307.212,2536.0
Ô tô tải,4,2023,54078.58399999999,1473.0
Ô tô tải,5,2023,30670.275000000012,1152.0
Ô tô tải,6,2023,41895.65799999998,849.0
Ô tô tải,7,2023,26332.57400000001,331.0
Ô tô tải,8,2023,13350.137999999952,624.0
Ô tô tải,9,2023,31677.802000000014,899.0
Ô tô tải,10,2023,39187.58399999996,940.0
Ô tô tải,11,2023,36412.84299999998,338.0
Ô tô tải,12,2023,24168.313000000024,14379.0
"Linh kiện, phụ tùng ô tô",1,2023,305121.636,
"Linh kiện, phụ tùng ô tô",2,2023,326308.514,
"Linh kiện, phụ tùng ô tô",3,2023,367148.5509999999,
"Linh kiện, phụ tùng ô tô",4,2023,326345.51999999996,
"Linh kiện, phụ tùng ô tô",5,2023,327230.5339999999,
"Linh kiện, phụ tùng ô tô",6,2023,355603.46800000005,
"Linh kiện, phụ tùng ô tô",7,2023,262723.5579999999,
"Linh kiện, phụ tùng ô tô",8,2023,336023.1480000002,
"Linh kiện, phụ tùng ô tô",9,2023,325335.4780000003,
"Linh kiện, phụ tùng ô tô",10,2023,391359.78499999986,
"Linh kiện, phụ tùng ô tô",11,2023,413983.9640000003,
"Linh kiện, phụ tùng ô tô",12,2023,373077.98100000015,
Xe máy và linh kiện,1,2023,52373.909,
Xe máy và linh kiện,2,2023,57375.401,
Xe máy và linh kiện,3,2023,54890.99900000001,
Xe máy và linh kiện,4,2023,49947.06899999999,
Xe máy và linh kiện,5,2023,53042.272000000026,
Xe máy và linh kiện,6,2023,52493.08699999997,
Xe máy và linh kiện,7,2023,46808.505000000005,
Xe máy và linh kiện,8,2023,44884.42500000005,
Xe máy và linh kiện,9,2023,42079.56400000001,
Xe máy và linh kiện,10,2023,55039.321000000025,
Xe máy và linh kiện,11,2023,48620.34800000003,
Xe máy và linh kiện,12,2023,54098.822999999975,
Phương tiện vận tải khác và phụ tùng,1,2023,115114.55,
Phương tiện vận tải khác và phụ tùng,2,2023,87068.96,
Phương tiện vận tải khác và phụ tùng,3,2023,105906.51,
Phương tiện vận tải khác và phụ tùng,4,2023,101809.2,
Phương tiện vận tải khác và phụ tùng,5,2023,80819.75,
Phương tiện vận tải khác và phụ tùng,6,2023,107038.96,
Phương tiện vận tải khác và phụ tùng,7,2023,94656.85,
Phương tiện vận tải khác và phụ tùng,8,2023,139506.66,
Phương tiện vận tải khác và phụ tùng,9,2023,65581.99,
Phương tiện vận tải khác và phụ tùng,10,2023,55542.48,
Phương tiện vận tải khác và phụ tùng,11,2023,77098.49,
Phương tiện vận tải khác và phụ tùng,12,2023,129543.38999999998,
Hàng hoá khác,1,2023,1224010.304,
Hàng hoá khác,2,2023,1412697.0469999998,
Hàng hoá khác,3,2023,1811873.757,
Hàng hoá khác,4,2023,1396449.312,
Hàng hoá khác,5,2023,1482079.3550000004,
Hàng hoá khác,6,2023,1406898.9010000003,
Hàng hoá khác,7,2023,1440100.954,
Hàng hoá khác,8,2023,1581977.5179999992,
Hàng hoá khác,9,2023,2103265.9800000004,
Hàng hoá khác,10,2023,1604785.6150000002,
Hàng hoá khác,11,2023,2058996.4360000007,
Hàng hoá khác,12,2023,1937896.9729999977,
T/đó: Khu vực có vốn ĐTTTNN,1,2024,19650581.38,
T/đó: Khu vực có vốn ĐTTTNN,2,2024,15382427.981000002,
T/đó: Khu vực có vốn ĐTTTNN,3,2024,19293152.807999995,
T/đó: Khu vực có vốn ĐTTTNN,4,2024,18482868.651999995,
T/đó: Khu vực có vốn ĐTTTNN,5,2024,20701225.575000003,
T/đó: Khu vực có vốn ĐTTTNN,6,2024,19788486.776000008,
T/đó: Khu vực có vốn ĐTTTNN,7,2024,22085624.165000007,
T/đó: Khu vực có vốn ĐTTTNN,8,2024,21586720.176,
T/đó: Khu vực có vốn ĐTTTNN,9,2024,20819658.093,
T/đó: Khu vực có vốn ĐTTTNN,10,2024,20910248.217000008,
T/đó: Khu vực có vốn ĐTTTNN,11,2024,20943426.642999988,
T/đó: Khu vực có vốn ĐTTTNN,12,2024,21005663.158,
Hàng thủy sản,1,2024,246034.971,
Hàng thủy sản,2,2024,160401.144,
Hàng thủy sản,3,2024,213166.105,
Hàng thủy sản,4,2024,172028.341,
Hàng thủy sản,5,2024,202021.096,
Hàng thủy sản,6,2024,225536.38399999996,
Hàng thủy sản,7,2024,218882.203,
Hàng thủy sản,8,2024,238362.023,
Hàng thủy sản,9,2024,195520.509,
Hàng thủy sản,10,2024,218371.877,
Hàng thủy sản,11,2024,240602.23300000015,
Hàng thủy sản,12,2024,306119.172,
Sữa và sản phẩm sữa,1,2024,82005.385,
Sữa và sản phẩm sữa,2,2024,64383.883000000016,
Sữa và sản phẩm sữa,3,2024,98314.337,
Sữa và sản phẩm sữa,4,2024,99363.67999999996,
Sữa và sản phẩm sữa,5,2024,94313.10100000002,
Sữa và sản phẩm sữa,6,2024,95681.898,
Sữa và sản phẩm sữa,7,2024,101507.912,
Sữa và sản phẩm sữa,8,2024,108856.845,
Sữa và sản phẩm sữa,9,2024,86183.247,
Sữa và sản phẩm sữa,10,2024,96082.46800000004,
Sữa và sản phẩm sữa,11,2024,102579.47100000008,
Sữa và sản phẩm sữa,12,2024,99231.052,
Hàng rau quả,1,2024,216595.602,
Hàng rau quả,2,2024,120798.04099999995,
Hàng rau quả,3,2024,155785.749,
Hàng rau quả,4,2024,142351.19700000004,
Hàng rau quả,5,2024,174796.66700000002,
Hàng rau quả,6,2024,210558.556,
Hàng rau quả,7,2024,206241.6989999999,
Hàng rau quả,8,2024,220351.513,
Hàng rau quả,9,2024,211911.074,
Hàng rau quả,10,2024,211143.28999999983,
Hàng rau quả,11,2024,252165.96800000028,
Hàng rau quả,12,2024,304277.033,
Hạt điều,1,2024,104894.028,133088.0
Hạt điều,2,2024,171680.18800000002,437836.0
Hạt điều,3,2024,549098.782,295477.0
Hạt điều,4,2024,368808.475,225942.0
Hạt điều,5,2024,261796.69200000004,307646.0
Hạt điều,6,2024,346819.80599999987,288651.0
Hạt điều,7,2024,342859.1170000001,211225.0
Hạt điều,8,2024,283332.382,169864.0
Hạt điều,9,2024,243246.431,147300.0
Hạt điều,10,2024,227186.7620000005,84975.0
Hạt điều,11,2024,139501.03699999908,104546.0
Hạt điều,12,2024,184735.768,2499093.0
Lúa mỳ,1,2024,156366.861,503681.0
Lúa mỳ,2,2024,133959.742,467665.0
Lúa mỳ,3,2024,131064.281,791635.0
Lúa mỳ,4,2024,216977.687,533421.0
Lúa mỳ,5,2024,141163.90300000005,292292.0
Lúa mỳ,6,2024,82795.60499999998,316439.0
Lúa mỳ,7,2024,92345.81699999992,269712.0
Lúa mỳ,8,2024,73247.376,843823.0
Lúa mỳ,9,2024,226430.606,461921.0
Lúa mỳ,10,2024,122486.12100000028,355258.0
Lúa mỳ,11,2024,99828.85700000008,367333.0
Lúa mỳ,12,2024,100890.792,5738529.0
Ngô,1,2024,250233.007,930840.0
Ngô,2,2024,237053.264,868609.0
Ngô,3,2024,215455.042,661612.0
Ngô,4,2024,168351.96700000006,795321.0
Ngô,5,2024,196065.11100000003,611859.0
Ngô,6,2024,148332.02399999998,894314.0
Ngô,7,2024,215050.27199999988,1189316.0
Ngô,8,2024,284435.142,1152681.0
Ngô,9,2024,268425.391,1547845.0
Ngô,10,2024,361128.59,1478832.0
Ngô,11,2024,353410.54000000015,1405743.0
Ngô,12,2024,343294.691,12518288.0
Đậu tương,1,2024,122083.745,126901.0
Đậu tương,2,2024,70956.44700000001,200868.0
Đậu tương,3,2024,103575.39599999998,222870.0
Đậu tương,4,2024,111206.34500000004,225697.0
Đậu tương,5,2024,114282.385,76083.0
Đậu tương,6,2024,39371.45399999997,248546.0
Đậu tương,7,2024,126174.407,132031.0
Đậu tương,8,2024,66239.793,148004.0
Đậu tương,9,2024,71800.114,223338.0
Đậu tương,10,2024,110148.42799999972,162510.0
Đậu tương,11,2024,80719.84300000026,239148.0
Đậu tương,12,2024,110579.486,2218224.0
Dầu mỡ động thực vật,1,2024,80392.836,
Dầu mỡ động thực vật,2,2024,63344.33200000001,
Dầu mỡ động thực vật,3,2024,106354.24899999997,
Dầu mỡ động thực vật,4,2024,127255.78700000004,
Dầu mỡ động thực vật,5,2024,82841.13199999998,
Dầu mỡ động thực vật,6,2024,99370.81499999994,
Dầu mỡ động thực vật,7,2024,112428.65000000002,
Dầu mỡ động thực vật,8,2024,144915.345,
Dầu mỡ động thực vật,9,2024,133438.152,
Dầu mỡ động thực vật,10,2024,162769.28600000014,
Dầu mỡ động thực vật,11,2024,136055.7,
Dầu mỡ động thực vật,12,2024,142204.237,
Bánh kẹo và các sản phẩm từ ngũ cốc,1,2024,45451.997,
Bánh kẹo và các sản phẩm từ ngũ cốc,2,2024,28212.831999999995,
Bánh kẹo và các sản phẩm từ ngũ cốc,3,2024,39571.206000000006,
Bánh kẹo và các sản phẩm từ ngũ cốc,4,2024,33821.78699999998,
Bánh kẹo và các sản phẩm từ ngũ cốc,5,2024,42482.591000000015,
Bánh kẹo và các sản phẩm từ ngũ cốc,6,2024,45120.513000000006,
Bánh kẹo và các sản phẩm từ ngũ cốc,7,2024,53266.081999999966,
Bánh kẹo và các sản phẩm từ ngũ cốc,8,2024,56128.734,
Bánh kẹo và các sản phẩm từ ngũ cốc,9,2024,63823.375,
Bánh kẹo và các sản phẩm từ ngũ cốc,10,2024,75067.07300000003,
Bánh kẹo và các sản phẩm từ ngũ cốc,11,2024,83138.62800000008,
Bánh kẹo và các sản phẩm từ ngũ cốc,12,2024,75215.541,
Chế phẩm thực phẩm khỏc,1,2024,90660.618,
Chế phẩm thực phẩm khỏc,2,2024,80114.607,
Chế phẩm thực phẩm khỏc,3,2024,98298.959,
Chế phẩm thực phẩm khỏc,4,2024,103739.311,
Chế phẩm thực phẩm khỏc,5,2024,113368.62300000002,
Chế phẩm thực phẩm khỏc,6,2024,114662.924,
Chế phẩm thực phẩm khỏc,7,2024,140755.189,
Chế phẩm thực phẩm khỏc,8,2024,121629.822,
Chế phẩm thực phẩm khỏc,9,2024,126314.526,
Chế phẩm thực phẩm khỏc,10,2024,111719.08900000004,
Chế phẩm thực phẩm khỏc,11,2024,122115.73899999996,
Chế phẩm thực phẩm khỏc,12,2024,123137.642,
Thức ăn gia súc và nguyên liệu,1,2024,424779.152,
Thức ăn gia súc và nguyên liệu,2,2024,341010.71400000004,
Thức ăn gia súc và nguyên liệu,3,2024,442835.661,
Thức ăn gia súc và nguyên liệu,4,2024,479017.4779999999,
Thức ăn gia súc và nguyên liệu,5,2024,437731.13100000005,
Thức ăn gia súc và nguyên liệu,6,2024,435677.1200000001,
Thức ăn gia súc và nguyên liệu,7,2024,352882.77600000007,
Thức ăn gia súc và nguyên liệu,8,2024,453860.896,
Thức ăn gia súc và nguyên liệu,9,2024,290377.918,
Thức ăn gia súc và nguyên liệu,10,2024,364376.9109999996,
Thức ăn gia súc và nguyên liệu,11,2024,420466.2890000002,
Thức ăn gia súc và nguyên liệu,12,2024,456998.003,
Nguyên phụ liệu thuốc lá,1,2024,10164.969,
Nguyên phụ liệu thuốc lá,2,2024,6936.58,
Nguyên phụ liệu thuốc lá,3,2024,9991.616,
Nguyên phụ liệu thuốc lá,4,2024,10491.898,
Nguyên phụ liệu thuốc lá,5,2024,49738.2,
Nguyên phụ liệu thuốc lá,6,2024,64871.467,
Nguyên phụ liệu thuốc lá,7,2024,62582.29699999999,
Nguyên phụ liệu thuốc lá,8,2024,40547.138,
Nguyên phụ liệu thuốc lá,9,2024,40992.018,
Nguyên phụ liệu thuốc lá,10,2024,39281.99899999999,
Nguyên phụ liệu thuốc lá,11,2024,68119.82800000004,
Nguyên phụ liệu thuốc lá,12,2024,105331.836,
Quặng và khoáng sản khác,1,2024,227395.423,1686304.0
Quặng và khoáng sản khác,2,2024,209319.12299999996,2415481.0
Quặng và khoáng sản khác,3,2024,285565.777,2222727.0
Quặng và khoáng sản khác,4,2024,214005.81000000008,2262651.0
Quặng và khoáng sản khác,5,2024,239654.02599999995,2241967.0
Quặng và khoáng sản khác,6,2024,249287.67500000005,2545406.0
Quặng và khoáng sản khác,7,2024,262360.98399999994,2651958.0
Quặng và khoáng sản khác,8,2024,279016.385,1629102.0
Quặng và khoáng sản khác,9,2024,175853.302,2392634.0
Quặng và khoáng sản khác,10,2024,240768.35599999997,2122616.0
Quặng và khoáng sản khác,11,2024,234326.20999999985,2175033.0
Quặng và khoáng sản khác,12,2024,233998.6,26142301.0
Than đá,1,2024,670122.761,4175657.0
Than đá,2,2024,612834.88,5422244.0
Than đá,3,2024,666571.9799999999,5893120.0
Than đá,4,2024,752556.6169999999,6496219.0
Than đá,5,2024,761639.963,6364340.0
Than đá,6,2024,731514.3170000003,7051603.0
Than đá,7,2024,840547.3370000003,5379197.0
Than đá,8,2024,684860.537,3971181.0
Than đá,9,2024,440722.643,4473322.0
Than đá,10,2024,465344.5289999992,4006015.0
Than đá,11,2024,412788.4310000002,5513483.0
Than đá,12,2024,593089.551,63824152.0
Dầu thô,1,2024,814959.094,882367.0
Dầu thô,2,2024,550375.381,1062165.0
Dầu thô,3,2024,665798.3629999999,1090948.0
Dầu thô,4,2024,692965.2549999999,1396126.0
Dầu thô,5,2024,976648.892,982012.0
Dầu thô,6,2024,588128.3429999999,1223568.0
Dầu thô,7,2024,780754.6069999998,1082368.0
Dầu thô,8,2024,684010.763,1168734.0
Dầu thô,9,2024,669255.032,1125087.0
Dầu thô,10,2024,575893.7220000005,863389.0
Dầu thô,11,2024,478978.52699999977,1163407.0
Dầu thô,12,2024,636960.522,13440822.0
Xăng dầu các loại,1,2024,591277.895,737504.0
Xăng dầu các loại,2,2024,611843.729,1077709.0
Xăng dầu các loại,3,2024,901693.8519999996,1139029.0
Xăng dầu các loại,4,2024,960804.921,947380.0
Xăng dầu các loại,5,2024,728966.324,794539.0
Xăng dầu các loại,6,2024,598232.6629999997,750757.0
Xăng dầu các loại,7,2024,601453.1330000004,691085.0
Xăng dầu các loại,8,2024,514532.482,647398.0
Xăng dầu các loại,9,2024,437223.266,933053.0
Xăng dầu các loại,10,2024,640895.564,800016.0
Xăng dầu các loại,11,2024,560700.1519999998,1157605.0
Xăng dầu các loại,12,2024,836519.217,10419554.0
Khí đốt hóa lỏng,1,2024,200234.932,214064.0
Khí đốt hóa lỏng,2,2024,144479.312,225773.0
Khí đốt hóa lỏng,3,2024,155043.90200000003,259757.0
Khí đốt hóa lỏng,4,2024,150898.36200000002,270828.0
Khí đốt hóa lỏng,5,2024,168694.75300000003,302841.0
Khí đốt hóa lỏng,6,2024,187927.03099999996,291847.0
Khí đốt hóa lỏng,7,2024,186103.353,326480.0
Khí đốt hóa lỏng,8,2024,209514.555,208338.0
Khí đốt hóa lỏng,9,2024,136037.689,266918.0
Khí đốt hóa lỏng,10,2024,184414.0240000001,259405.0
Khí đốt hóa lỏng,11,2024,182953.117,198268.0
Khí đốt hóa lỏng,12,2024,138052.771,3113537.0
Sản phẩm khác từ dầu mỏ,1,2024,192392.028,
Sản phẩm khác từ dầu mỏ,2,2024,193552.099,
Sản phẩm khác từ dầu mỏ,3,2024,154093.84999999998,
Sản phẩm khác từ dầu mỏ,4,2024,110245.57300000008,
Sản phẩm khác từ dầu mỏ,5,2024,119124.348,
Sản phẩm khác từ dầu mỏ,6,2024,107398.25899999996,
Sản phẩm khác từ dầu mỏ,7,2024,112656.35600000004,
Sản phẩm khác từ dầu mỏ,8,2024,158347.106,
Sản phẩm khác từ dầu mỏ,9,2024,114332.072,
Sản phẩm khác từ dầu mỏ,10,2024,128906.30900000012,
Sản phẩm khác từ dầu mỏ,11,2024,123520.28299999982,
Sản phẩm khác từ dầu mỏ,12,2024,183484.127,
Hóa chất,1,2024,678602.198,
Hóa chất,2,2024,559666.505,
Hóa chất,3,2024,698223.6699999998,
Hóa chất,4,2024,721601.55,
Hóa chất,5,2024,818770.9989999998,
Hóa chất,6,2024,690853.5120000001,
Hóa chất,7,2024,724005.7590000001,
Hóa chất,8,2024,744701.822,
Hóa chất,9,2024,645080.169,
Hóa chất,10,2024,646474.9690000014,
Hóa chất,11,2024,647589.5650000003,
Hóa chất,12,2024,710704.765,
Sản phẩm từ hóa chất,1,2024,669805.17,
Sản phẩm từ hóa chất,2,2024,440432.2499999999,
Sản phẩm từ hóa chất,3,2024,662093.6290000001,
Sản phẩm từ hóa chất,4,2024,626170.6949999998,
Sản phẩm từ hóa chất,5,2024,671245.0010000002,
Sản phẩm từ hóa chất,6,2024,637928.534,
Sản phẩm từ hóa chất,7,2024,697529.1339999996,
Sản phẩm từ hóa chất,8,2024,666567.681,
Sản phẩm từ hóa chất,9,2024,594868.934,
Sản phẩm từ hóa chất,10,2024,652685.6780000003,
Sản phẩm từ hóa chất,11,2024,716558.9219999992,
Sản phẩm từ hóa chất,12,2024,699246.125,
Nguyên phụ liệu dược phẩm,1,2024,39680.653,
Nguyên phụ liệu dược phẩm,2,2024,26763.38299999999,
Nguyên phụ liệu dược phẩm,3,2024,40086.945,
Nguyên phụ liệu dược phẩm,4,2024,46342.231,
Nguyên phụ liệu dược phẩm,5,2024,40987.462,
Nguyên phụ liệu dược phẩm,6,2024,39661.937000000005,
Nguyên phụ liệu dược phẩm,7,2024,42422.870000000024,
Nguyên phụ liệu dược phẩm,8,2024,39748.574,
Nguyên phụ liệu dược phẩm,9,2024,31635.06,
Nguyên phụ liệu dược phẩm,10,2024,40587.71399999995,
Nguyên phụ liệu dược phẩm,11,2024,38780.681,
Nguyên phụ liệu dược phẩm,12,2024,53394.508,
Dược phẩm,1,2024,341163.079,
Dược phẩm,2,2024,256764.4299999999,
Dược phẩm,3,2024,337340.45900000003,
Dược phẩm,4,2024,347772.3709999999,
Dược phẩm,5,2024,351627.155,
Dược phẩm,6,2024,363323.054,
Dược phẩm,7,2024,395230.44400000013,
Dược phẩm,8,2024,349628.251,
Dược phẩm,9,2024,373924.656,
Dược phẩm,10,2024,444835.33699999994,
Dược phẩm,11,2024,319657.2419999995,
Dược phẩm,12,2024,518165.974,
Phân bón các loại,1,2024,138390.292,272386.0
Phân bón các loại,2,2024,88512.30900000001,432915.0
Phân bón các loại,3,2024,124995.02700000005,470464.0
Phân bón các loại,4,2024,153475.81799999997,531283.0
Phân bón các loại,5,2024,176527.169,462584.0
Phân bón các loại,6,2024,156440.637,470720.0
Phân bón các loại,7,2024,142123.93200000003,448923.0
Phân bón các loại,8,2024,157532.357,378158.0
Phân bón các loại,9,2024,140349.453,468672.0
Phân bón các loại,10,2024,154130.26699999988,472334.0
Phân bón các loại,11,2024,157028.88000000027,429891.0
Phân bón các loại,12,2024,124343.25,5253180.0
"Chất thơm, mỹ phẩm và chế phẩm vệ sinh",1,2024,104987.541,
"Chất thơm, mỹ phẩm và chế phẩm vệ sinh",2,2024,93418.598,
"Chất thơm, mỹ phẩm và chế phẩm vệ sinh",3,2024,112940.65,
"Chất thơm, mỹ phẩm và chế phẩm vệ sinh",4,2024,115969.951,
"Chất thơm, mỹ phẩm và chế phẩm vệ sinh",5,2024,121963.72999999998,
"Chất thơm, mỹ phẩm và chế phẩm vệ sinh",6,2024,125994.701,
"Chất thơm, mỹ phẩm và chế phẩm vệ sinh",7,2024,121055.33400000005,
"Chất thơm, mỹ phẩm và chế phẩm vệ sinh",8,2024,133109.072,
"Chất thơm, mỹ phẩm và chế phẩm vệ sinh",9,2024,115913.375,
"Chất thơm, mỹ phẩm và chế phẩm vệ sinh",10,2024,121955.3140000001,
"Chất thơm, mỹ phẩm và chế phẩm vệ sinh",11,2024,132824.41899999985,
"Chất thơm, mỹ phẩm và chế phẩm vệ sinh",12,2024,132969.644,
Thuốc trừ sâu và nguyên liệu,1,2024,64222.781,
Thuốc trừ sâu và nguyên liệu,2,2024,46129.3,
Thuốc trừ sâu và nguyên liệu,3,2024,81701.20600000002,
Thuốc trừ sâu và nguyên liệu,4,2024,82377.29800000001,
Thuốc trừ sâu và nguyên liệu,5,2024,107611.07,
Thuốc trừ sâu và nguyên liệu,6,2024,81848.48699999996,
Thuốc trừ sâu và nguyên liệu,7,2024,82700.47499999998,
Thuốc trừ sâu và nguyên liệu,8,2024,83658.699,
Thuốc trừ sâu và nguyên liệu,9,2024,65040.257,
Thuốc trừ sâu và nguyên liệu,10,2024,81219.69900000002,
Thuốc trừ sâu và nguyên liệu,11,2024,75873.25599999995,
Thuốc trừ sâu và nguyên liệu,12,2024,97059.719,
Chất dẻo nguyên liệu,1,2024,917626.735,462339.0
Chất dẻo nguyên liệu,2,2024,632329.535,687906.0
Chất dẻo nguyên liệu,3,2024,954007.1129999998,665190.0
Chất dẻo nguyên liệu,4,2024,922475.642,769302.0
Chất dẻo nguyên liệu,5,2024,1072197.5110000004,661681.0
Chất dẻo nguyên liệu,6,2024,935505.9809999996,719023.0
Chất dẻo nguyên liệu,7,2024,1023477.9359999998,758996.0
Chất dẻo nguyên liệu,8,2024,1069576.599,678691.0
Chất dẻo nguyên liệu,9,2024,936635.931,740694.0
Chất dẻo nguyên liệu,10,2024,1031173.0850000008,787071.0
Chất dẻo nguyên liệu,11,2024,1169588.6120000002,821455.0
Chất dẻo nguyên liệu,12,2024,1115656.038,8426770.0
Sản phẩm từ chất dẻo,1,2024,738993.479,
Sản phẩm từ chất dẻo,2,2024,482655.4539999999,
Sản phẩm từ chất dẻo,3,2024,688962.8130000001,
Sản phẩm từ chất dẻo,4,2024,691118.4409999999,
Sản phẩm từ chất dẻo,5,2024,779891.0320000001,
Sản phẩm từ chất dẻo,6,2024,726638.395,
Sản phẩm từ chất dẻo,7,2024,809299.5350000001,
Sản phẩm từ chất dẻo,8,2024,782847.54,
Sản phẩm từ chất dẻo,9,2024,727918.881,
Sản phẩm từ chất dẻo,10,2024,765873.8219999995,
Sản phẩm từ chất dẻo,11,2024,826486.7739999986,
Sản phẩm từ chất dẻo,12,2024,833222.659,
Cao su,1,2024,251864.654,107208.0
Cao su,2,2024,147972.953,105079.0
Cao su,3,2024,169201.194,100168.0
Cao su,4,2024,165046.90300000005,133496.0
Cao su,5,2024,212898.31499999992,148484.0
Cao su,6,2024,233518.9670000001,156708.0
Cao su,7,2024,248193.99499999988,188619.0
Cao su,8,2024,289029.184,157629.0
Cao su,9,2024,256918.466,184460.0
Cao su,10,2024,318501.53000000026,193939.0
Cao su,11,2024,329113.2120000002,229668.0
Cao su,12,2024,380030.584,1898055.0
Sản phẩm từ cao su,1,2024,88262.734,
Sản phẩm từ cao su,2,2024,59330.091000000015,
Sản phẩm từ cao su,3,2024,83174.027,
Sản phẩm từ cao su,4,2024,84534.29099999997,
Sản phẩm từ cao su,5,2024,90168.825,
Sản phẩm từ cao su,6,2024,90760.40000000002,
Sản phẩm từ cao su,7,2024,96426.56700000004,
Sản phẩm từ cao su,8,2024,98044.393,
Sản phẩm từ cao su,9,2024,88779.319,
Sản phẩm từ cao su,10,2024,96598.40899999988,
Sản phẩm từ cao su,11,2024,107804.09800000011,
Sản phẩm từ cao su,12,2024,105477.075,
Gỗ và sản phẩm gỗ,1,2024,220007.499,
Gỗ và sản phẩm gỗ,2,2024,122040.11800000002,
Gỗ và sản phẩm gỗ,3,2024,193646.72000000003,
Gỗ và sản phẩm gỗ,4,2024,232318.09899999993,
Gỗ và sản phẩm gỗ,5,2024,247574.968,
Gỗ và sản phẩm gỗ,6,2024,243580.08100000012,
Gỗ và sản phẩm gỗ,7,2024,262912.81999999983,
Gỗ và sản phẩm gỗ,8,2024,270704.994,
Gỗ và sản phẩm gỗ,9,2024,234463.878,
Gỗ và sản phẩm gỗ,10,2024,238653.52300000025,
Gỗ và sản phẩm gỗ,11,2024,230980.66899999985,
Gỗ và sản phẩm gỗ,12,2024,257341.223,
Giấy các loại,1,2024,186329.787,131257.0
Giấy các loại,2,2024,119185.425,200804.0
Giấy các loại,3,2024,177870.495,193623.0
Giấy các loại,4,2024,174770.66199999995,223215.0
Giấy các loại,5,2024,197345.97400000005,221526.0
