Mặt hàng,Tháng,Năm,Lượng,Trị Giá
Clanhke và xi măng,2,2023,130115.602,2940925.0
Clanhke và xi măng,3,2023,124830.91300000002,2541297.0
Clanhke và xi măng,4,2023,112130.94499999996,2634601.0
Clanhke và xi măng,5,2023,115737.795,2710185.0
Clanhke và xi măng,6,2023,119842.24400000002,2802021.0
Clanhke và xi măng,7,2023,123026.23699999992,2703164.0
Clanhke và xi măng,8,2023,115700.74199999993,2299441.0
Clanhke và xi măng,9,2023,94176.14900000003,2673079.0
Clanhke và xi măng,10,2023,109951.28399999984,2512398.0
Clanhke và xi măng,11,2023,100779.12100000012,2539371.0
Clanhke và xi măng,12,2023,98194.23600000003,31271572.0
Clanhke và xi măng,1,2024,120278.649,1989058.0
Clanhke và xi măng,2,2024,75336.544,2842324.0
Clanhke và xi măng,3,2024,108484.46300000002,2914786.0
Clanhke và xi măng,4,2024,113730.577,2460437.0
Clanhke và xi măng,5,2024,96432.19899999996,2316007.0
Clanhke và xi măng,6,2024,89007.33800000005,2501770.0
Clanhke và xi măng,7,2024,95947.52899999998,2269225.0
Clanhke và xi măng,8,2024,87729.12299999999,2019814.0
Clanhke và xi măng,9,2024,74940.538,2691083.0
Clanhke và xi măng,10,2024,106085.05100000006,2206192.0
Clanhke và xi măng,11,2024,82492.77999999988,2268011.0
Clanhke và xi măng,12,2024,86040.085,29682139.0
Clanhke và xi măng,1,2025,76583.45700000001,3030281.0
Clanhke và xi măng,2,2025,109394.335,3037417.0
Clanhke và xi măng,3,2025,112427.91599999995,2953047.0
Clanhke và xi măng,4,2025,111938.499,2949734.0
Clanhke và xi măng,5,2025,112678.91000000005,2654077.0
Clanhke và xi măng,6,2025,105395.61799999994,3023010.0
Clanhke và xi măng,7,2025,116159.82200000007,3323259.0
Clanhke và xi măng,8,2025,122577.266,3211799.0
Clanhke và xi măng,9,2025,117825.406,3487421.0
Clanhke và xi măng,10,2025,128428.26200000005,3704718.0
Clanhke và xi măng,11,2025,128689.48099999984,3764753.0
Clanhke và xi măng,12,2025,132474.948,37315133.0
Cà phê,1,2017,184.917,410455.01
Cà phê,2,2017,167.88,377679.23
Cà phê,3,2017,186.01,420978.87
Cà phê,4,2017,143.6,324899.95
Cà phê,5,2017,127.689,287072.19
Cà phê,6,2017,127.951,288502.32
Cà phê,7,2017,104.135,242700.69
Cà phê,8,2017,96.124,224953.65
Cà phê,9,2017,79.948,186419.99
Cà phê,10,2017,79.262,185105.84
Cà phê,11,2017,104.724,225107.33
Cà phê,12,2017,163.937,326571.93
Cà phê,1,2018,200745.0,391923.07
Cà phê,2,2018,129084.0,249648.0
Cà phê,3,2018,199415.0,386661.31
Cà phê,4,2018,155824.0,298001.32
Cà phê,5,2018,192736.0,370108.28
Cà phê,6,2018,161684.0,306624.2
Cà phê,7,2018,132366.0,248717.09
Cà phê,8,2018,154644.0,286868.34
Cà phê,9,2018,120547.0,211867.5
Cà phê,10,2018,137992.0,250955.6
Cà phê,11,2018,136691.0,255263.07
Cà phê,12,2018,156550.0,280898.17
Cà phê,1,2019,183693.0,324241.61
Cà phê,2,2019,133455.0,227520.46
Cà phê,3,2019,171500.0,298332.53
Cà phê,4,2019,143298.0,243141.21
Cà phê,5,2019,145812.0,236952.16
Cà phê,6,2019,141280.0,237773.76
Cà phê,7,2019,140737.0,241805.6
Cà phê,8,2019,113286.0,195499.45
Cà phê,9,2019,92252.0,168459.98
Cà phê,10,2019,87399.0,157219.31
Cà phê,11,2019,113019.0,196121.84
Cà phê,12,2019,187534.0,327540.71
Cà phê,1,2020,145101.0,246554.53
Cà phê,2,2020,174106.0,293633.18
Cà phê,3,2020,170053.0,295034.77
Cà phê,4,2020,193543.0,313437.37
Cà phê,5,2020,132362.0,223801.56
Cà phê,6,2020,125892.0,217603.07
Cà phê,7,2020,109772.0,196200.98
Cà phê,8,2020,100183.0,183186.4
Cà phê,9,2020,99686.0,187809.91
Cà phê,10,2020,91166.0,168365.08
Cà phê,11,2020,84188.0,161878.11
Cà phê,12,2020,139228.0,253543.12
Cà phê,1,2021,280571.609,122724.0
Cà phê,2,2021,215838.112,169671.0
Cà phê,3,2021,312344.36000000004,131971.0
Cà phê,4,2021,246315.87299999985,130282.0
Cà phê,5,2021,243558.167,128056.0
Cà phê,6,2021,248717.8599999998,122564.0
Cà phê,7,2021,236012.319,111551.0
Cà phê,8,2021,224496.225,106125.0
Cà phê,9,2021,221556.6,101998.0
Cà phê,10,2021,222687.85099999967,107543.0
Cà phê,11,2021,241608.765,169375.0
Cà phê,12,2021,378894.7770000002,1562475.0
Cà phê,1,2022,370574.89,207550.0
Cà phê,2,2022,452532.43,210819.0
Cà phê,3,2022,473778.95,157353.0
Cà phê,4,2022,362191.2,142519.0
Cà phê,5,2022,324523.64,137085.0
Cà phê,6,2022,315166.41,113832.0
Cà phê,7,2022,262223.71,106645.0
Cà phê,8,2022,263602.0,92548.0
Cà phê,9,2022,226758.34,93331.0
Cà phê,10,2022,226665.12,154626.0
Cà phê,11,2022,350943.09,197880.0
Cà phê,12,2022,426792.06700000016,1777512.0
Cà phê,1,2023,310439.892,199808.0
Cà phê,2,2023,434847.148,210261.0
Cà phê,3,2023,482531.2320000001,163967.0
Cà phê,4,2023,399834.9689999998,149541.0
Cà phê,5,2023,384763.996,140838.0
Cà phê,6,2023,377872.93700000015,109845.0
Cà phê,7,2023,310529.8550000002,84645.0
Cà phê,8,2023,258618.71699999995,51561.0
Cà phê,9,2023,169784.60899999994,43695.0
Cà phê,10,2023,157420.25199999916,119278.0
Cà phê,11,2023,356813.93799999985,207155.0
Cà phê,12,2023,599142.2829999998,1623138.0
Cà phê,1,2024,726592.657,160553.0
Cà phê,2,2024,528273.455,186877.0
Cà phê,3,2024,671379.999,152101.0
Cà phê,4,2024,573941.8760000002,79357.0
Cà phê,5,2024,339337.43200000003,76666.0
Cà phê,6,2024,350845.82799999975,85533.0
Cà phê,7,2024,416848.747,76024.0
Cà phê,8,2024,417565.77200000046,51369.0
Cà phê,9,2024,286936.878,46496.0
Cà phê,10,2024,264190.9369999997,64305.0
Cà phê,11,2024,357703.1549999999,127655.0
Cà phê,12,2024,686556.852,1345202.0
Cà phê,1,2025,756830.158,180660.0
Cà phê,2,2025,990535.679,184618.0
Cà phê,3,2025,1082493.3779999998,175863.0
Cà phê,4,2025,1014314.6160000006,153973.0
Cà phê,5,2025,881257.1890000002,124668.0
Cà phê,6,2025,711037.2610000002,111123.0
Cà phê,7,2025,603198.6109999998,93706.0
Cà phê,8,2025,509022.8930000004,83379.0
Cà phê,9,2025,473316.5350000004,71176.0
Cà phê,10,2025,406847.17999999993,96150.0
Cà phê,11,2025,546860.2230000005,182967.0
Cà phê,12,2025,947992.767,1592288.0
Dây điện & dây cáp điện,1,2017,,90622.4
Dây điện & dây cáp điện,2,2017,,76287.31
Dây điện & dây cáp điện,3,2017,,97203.68
Dây điện & dây cáp điện,4,2017,,98500.88
Dây điện & dây cáp điện,5,2017,,104413.04
Dây điện & dây cáp điện,6,2017,,103003.47
Dây điện & dây cáp điện,7,2017,,111680.13
Dây điện & dây cáp điện,8,2017,,124297.15
Dây điện & dây cáp điện,9,2017,,138513.36
Dây điện & dây cáp điện,10,2017,,151407.33
Dây điện & dây cáp điện,11,2017,,169545.05
Dây điện & dây cáp điện,12,2017,,141398.23
Dây điện & dây cáp điện,1,2018,,155523.74
Dây điện & dây cáp điện,2,2018,,92894.04
Dây điện & dây cáp điện,3,2018,,139646.9
Dây điện & dây cáp điện,4,2018,,119812.71
Dây điện & dây cáp điện,5,2018,,134420.09
Dây điện & dây cáp điện,6,2018,,143870.17
Dây điện & dây cáp điện,7,2018,,138170.17
Dây điện & dây cáp điện,8,2018,,189559.28
Dây điện & dây cáp điện,9,2018,,156623.06
Dây điện & dây cáp điện,10,2018,,157343.64
Dây điện & dây cáp điện,11,2018,,145507.93
Dây điện & dây cáp điện,12,2018,,127423.9
Dây điện & dây cáp điện,1,2019,,140854.18
Dây điện & dây cáp điện,2,2019,,83989.69
Dây điện & dây cáp điện,3,2019,,149736.6
Dây điện & dây cáp điện,4,2019,,145001.98
Dây điện & dây cáp điện,5,2019,,156480.29
Dây điện & dây cáp điện,6,2019,,148284.84
Dây điện & dây cáp điện,7,2019,,163773.67
Dây điện & dây cáp điện,8,2019,,203234.41
Dây điện & dây cáp điện,9,2019,,191441.19
Dây điện & dây cáp điện,10,2019,,211669.99
Dây điện & dây cáp điện,11,2019,,197036.56
Dây điện & dây cáp điện,12,2019,,193634.59
Dây điện & dây cáp điện,1,2020,,162970.24
Dây điện & dây cáp điện,2,2020,,148105.04
Dây điện & dây cáp điện,3,2020,,213753.53
Dây điện & dây cáp điện,4,2020,,195183.11
Dây điện & dây cáp điện,5,2020,,183861.5
Dây điện & dây cáp điện,6,2020,,178662.35
Dây điện & dây cáp điện,7,2020,,183171.57
Dây điện & dây cáp điện,8,2020,,193279.55
Dây điện & dây cáp điện,9,2020,,210439.97
Dây điện & dây cáp điện,10,2020,,264451.72
Dây điện & dây cáp điện,11,2020,,240642.7
Dây điện & dây cáp điện,12,2020,,268397.66
Dây điện & dây cáp điện,1,2021,262836.824,
Dây điện & dây cáp điện,2,2021,166162.03599999996,
Dây điện & dây cáp điện,3,2021,267456.11600000004,
Dây điện & dây cáp điện,4,2021,264413.73600000003,
Dây điện & dây cáp điện,5,2021,244519.28000000003,
Dây điện & dây cáp điện,6,2021,191348.2919999999,
Dây điện & dây cáp điện,7,2021,229608.15100000007,
Dây điện & dây cáp điện,8,2021,281244.4879999999,
Dây điện & dây cáp điện,9,2021,284340.29300000006,
Dây điện & dây cáp điện,10,2021,295981.6409999998,
Dây điện & dây cáp điện,11,2021,301990.1699999999,
Dây điện & dây cáp điện,12,2021,321513.3320000004,
Dây điện & dây cáp điện,1,2022,259905.751,
Dây điện & dây cáp điện,2,2022,213055.251,
Dây điện & dây cáp điện,3,2022,282272.53699999995,
Dây điện & dây cáp điện,4,2022,293409.0790000001,
Dây điện & dây cáp điện,5,2022,300217.1029999998,
Dây điện & dây cáp điện,6,2022,307722.64700000006,
Dây điện & dây cáp điện,7,2022,297901.3149999999,
Dây điện & dây cáp điện,8,2022,318174.2219999998,
Dây điện & dây cáp điện,9,2022,256387.20100000047,
Dây điện & dây cáp điện,10,2022,314020.4490000002,
Dây điện & dây cáp điện,11,2022,275344.03100000013,
Dây điện & dây cáp điện,12,2022,293753.84799999994,
Dây điện & dây cáp điện,1,2023,250967.269,
Dây điện & dây cáp điện,2,2023,248758.882,
Dây điện & dây cáp điện,3,2023,284513.59700000007,
Dây điện & dây cáp điện,4,2023,267075.34699999995,
Dây điện & dây cáp điện,5,2023,268635.0129999999,
Dây điện & dây cáp điện,6,2023,276814.505,
Dây điện & dây cáp điện,7,2023,267202.235,
Dây điện & dây cáp điện,8,2023,302937.7330000001,
Dây điện & dây cáp điện,9,2023,303891.48000000056,
Dây điện & dây cáp điện,10,2023,309303.519,
Dây điện & dây cáp điện,11,2023,277432.60399999993,
Dây điện & dây cáp điện,12,2023,280263.61100000003,
Dây điện & dây cáp điện,1,2024,289213.602,
Dây điện & dây cáp điện,2,2024,193133.75899999996,
Dây điện & dây cáp điện,3,2024,286606.15200000006,
Dây điện & dây cáp điện,4,2024,279713.20900000003,
Dây điện & dây cáp điện,5,2024,292662.36699999985,
Dây điện & dây cáp điện,6,2024,290156.6840000001,
Dây điện & dây cáp điện,7,2024,304087.9679999999,
Dây điện & dây cáp điện,8,2024,345325.2449999997,
Dây điện & dây cáp điện,9,2024,281703.49,
Dây điện & dây cáp điện,10,2024,312946.7550000009,
Dây điện & dây cáp điện,11,2024,310036.8919999991,
Dây điện & dây cáp điện,12,2024,314886.126,
Dây điện & dây cáp điện,1,2025,303223.76399999997,
Dây điện & dây cáp điện,2,2025,294354.91800000006,
Dây điện & dây cáp điện,3,2025,350510.218,
Dây điện & dây cáp điện,4,2025,367219.89600000007,
Dây điện & dây cáp điện,5,2025,379445.33999999973,
Dây điện & dây cáp điện,6,2025,387594.3310000001,
Dây điện & dây cáp điện,7,2025,389558.2759999995,
Dây điện & dây cáp điện,8,2025,393336.5100000001,
Dây điện & dây cáp điện,9,2025,373789.424,
Dây điện & dây cáp điện,10,2025,373591.9709999998,
Dây điện & dây cáp điện,11,2025,370870.421,
Dây điện & dây cáp điện,12,2025,409296.524,
Dầu thô,1,2017,509.028,219553.25
Dầu thô,2,2017,540.233,233576.72
Dầu thô,3,2017,469.623,192505.2
Dầu thô,4,2017,594.844,243338.5
Dầu thô,5,2017,676.618,266282.84
Dầu thô,6,2017,964.788,356268.81
Dầu thô,7,2017,583.526,226984.74
Dầu thô,8,2017,610.319,260307.14
Dầu thô,9,2017,475.557,212871.37
Dầu thô,10,2017,461.26,212353.02
Dầu thô,11,2017,384.489,191832.5
Dầu thô,12,2017,535.626,269717.62
Dầu thô,1,2018,385128.0,204941.42
Dầu thô,2,2018,283698.0,162583.13
Dầu thô,3,2018,287842.0,142597.09
Dầu thô,4,2018,222784.0,119325.26
Dầu thô,5,2018,341784.0,210237.3
Dầu thô,6,2018,357299.0,208127.66
Dầu thô,7,2018,347731.0,200893.42
Dầu thô,8,2018,368142.0,203065.33
Dầu thô,9,2018,266809.0,165513.97
Dầu thô,10,2018,353535.0,222159.56
Dầu thô,11,2018,341607.0,171453.2
Dầu thô,12,2018,401459.0,178967.42
Dầu thô,1,2019,479397.28,222343.51
Dầu thô,2,2019,226012.28,104377.94
Dầu thô,3,2019,413343.28,221158.0
Dầu thô,4,2019,216509.28,119624.92
Dầu thô,5,2019,341754.28,194814.5
Dầu thô,6,2019,317358.28,183757.84
Dầu thô,7,2019,238783.32,132133.14
Dầu thô,8,2019,426586.0,194223.29
Dầu thô,9,2019,166870.0,89670.71
Dầu thô,10,2019,496977.0,231322.83
Dầu thô,11,2019,290470.0,151512.56
Dầu thô,12,2019,361829.0,186503.58
Dầu thô,1,2020,378949.23,183043.04
Dầu thô,2,2020,297405.55,166764.55
Dầu thô,3,2020,421423.66,126550.79
Dầu thô,4,2020,586911.56,86848.14
Dầu thô,5,2020,398528.0,105940.63
Dầu thô,6,2020,448670.0,150449.75
Dầu thô,7,2020,257461.0,102736.51
Dầu thô,8,2020,704040.0,239057.23
Dầu thô,9,2020,328602.00000000006,127166.83
Dầu thô,10,2020,332994.0,102499.57
Dầu thô,11,2020,249670.0,80586.53
Dầu thô,12,2020,252187.0,101157.67
Dầu thô,1,2021,159256.75,138367.0
Dầu thô,2,2021,73029.11,251044.0
Dầu thô,3,2021,124776.22,250720.0
Dầu thô,4,2021,129695.82,221343.0
Dầu thô,5,2021,119015.01,271895.0
Dầu thô,6,2021,144940.97,305643.0
Dầu thô,7,2021,189680.35,151091.0
Dầu thô,8,2021,84844.80000000002,268011.0
Dầu thô,9,2021,154582.95,431304.0
Dầu thô,10,2021,271465.64800000016,211798.0
Dầu thô,11,2021,158595.49099999992,254667.0
Dầu thô,12,2021,156212.7799999998,3130040.0
Dầu thô,1,2022,174575.1,316539.0
Dầu thô,2,2022,274303.95,77870.0
Dầu thô,3,2022,69420.12,123763.34
Dầu thô,4,2022,106013.93,273043.66
Dầu thô,5,2022,250531.12,215993.0
Dầu thô,6,2022,163869.93,275031.0
Dầu thô,7,2022,259533.66,200796.0
Dầu thô,8,2022,168482.24,212870.0
Dầu thô,9,2022,168528.11,304404.0
Dầu thô,10,2022,228114.57,264029.0
Dầu thô,11,2022,205932.43,319356.0
Dầu thô,12,2022,237811.27,2778489.0
Dầu thô,1,2023,156327.82,234542.0
Dầu thô,2,2023,162569.49,251661.0
Dầu thô,3,2023,192989.61,147909.0
Dầu thô,4,2023,74005.36,345658.0
Dầu thô,5,2023,238360.43,199697.0
Dầu thô,6,2023,105740.97,273629.0
Dầu thô,7,2023,169016.59,272640.0
Dầu thô,8,2023,196798.88,154988.0
Dầu thô,9,2023,118730.73,204175.0
Dầu thô,10,2023,164175.85,230718.0
Dầu thô,11,2023,160660.35,270166.0
Dầu thô,12,2023,180438.55,2813255.0
Dầu thô,1,2024,95769.61000000002,351487.0
Dầu thô,2,2024,240486.09,419631.0
Dầu thô,3,2024,299285.858,246672.0
Dầu thô,4,2024,178994.93000000005,250046.0
Dầu thô,5,2024,186177.2119999999,98781.0
Dầu thô,6,2024,50380.606000000145,285574.0
Dầu thô,7,2024,198184.59699999983,68414.0
Dầu thô,8,2024,32745.99299999996,285624.0
Dầu thô,9,2024,189699.983,116666.0
Dầu thô,10,2024,60317.96699999989,147537.0
Dầu thô,11,2024,83895.40300000011,185202.0
Dầu thô,12,2024,117682.069,2596319.0
Dầu thô,1,2025,129189.946,30057.0
Dầu thô,2,2025,116945.56199999996,196301.0
Dầu thô,3,2025,111876.987,253725.0
Dầu thô,4,2025,142801.4920000001,157747.0
Dầu thô,5,2025,81028.42199999992,124578.0
Dầu thô,6,2025,71443.89400000007,230547.0
Dầu thô,7,2025,133951.909,191336.0
Dầu thô,8,2025,106287.67099999996,153149.0
Dầu thô,9,2025,83740.08700000004,316965.0
Dầu thô,10,2025,175685.39599999983,231122.0
Dầu thô,11,2025,110162.06699999992,237773.0
Dầu thô,12,2025,130877.013,2482382.0
Giày dép,1,2017,,1166965.55
Giày dép,2,2017,,861443.5
Giày dép,3,2017,,1090215.27
Giày dép,4,2017,,1158241.47
Giày dép,5,2017,,1376827.92
Giày dép,6,2017,,1388641.82
Giày dép,7,2017,,1303746.91
Giày dép,8,2017,,1266560.89
Giày dép,9,2017,,1042372.44
Giày dép,10,2017,,1183287.51
Giày dép,11,2017,,1370684.24
Giày dép,12,2017,,1469385.02
Giày dép các loại,1,2018,,1416937.27
Giày dép các loại,2,2018,,836522.24
Giày dép các loại,3,2018,,1190919.23
Giày dép các loại,4,2018,,1256180.1
Giày dép các loại,5,2018,,1539112.12
Giày dép các loại,6,2018,,1452796.46
Giày dép các loại,7,2018,,1439417.97
Giày dép các loại,8,2018,,1441176.21
Giày dép các loại,9,2018,,1165047.48
Giày dép các loại,10,2018,,1384152.77
Giày dép các loại,11,2018,,1524584.54
Giày dép các loại,12,2018,,1591284.98
Giày dép các loại,1,2019,,1767186.86
Giày dép các loại,2,2019,,856480.85
Giày dép các loại,3,2019,,1308603.93
Giày dép các loại,4,2019,,1453433.5
Giày dép các loại,5,2019,,1719986.55
Giày dép các loại,6,2019,,1634713.39
Giày dép các loại,7,2019,,1621023.9
Giày dép các loại,8,2019,,1568490.29
Giày dép các loại,9,2019,,1321943.71
Giày dép các loại,10,2019,,1589451.67
Giày dép các loại,11,2019,,1708163.94
Giày dép các loại,12,2019,,1771035.56
Giày dép các loại,1,2020,,1400607.75
Giày dép các loại,2,2020,,1355309.17
Giày dép các loại,3,2020,,1397940.26
Giày dép các loại,4,2020,,1203696.38
Giày dép các loại,5,2020,,1333902.74
Giày dép các loại,6,2020,,1438736.49
Giày dép các loại,7,2020,,1367160.81
Giày dép các loại,8,2020,,1380388.89
Giày dép các loại,9,2020,,1251908.26
Giày dép các loại,10,2020,,1400005.19
Giày dép các loại,11,2020,,1520935.51
Giày dép các loại,12,2020,,1740456.63
Giày dép các loại,1,2021,1868067.635,
Giày dép các loại,2,2021,1210101.1020000002,
Giày dép các loại,3,2021,1713674.3950000005,
Giày dép các loại,4,2021,1718671.1179999996,
Giày dép các loại,5,2021,1886046.9649999996,
Giày dép các loại,6,2021,1986879.7880000004,
Giày dép các loại,7,2021,1412183.206,
Giày dép các loại,8,2021,833094.256999999,
Giày dép các loại,9,2021,680169.8609999993,
Giày dép các loại,10,2021,935551.2100000008,
Giày dép các loại,11,2021,1570156.3039999993,
Giày dép các loại,12,2021,1936595.0030000005,
Giày dép các loại,1,2022,1937949.383,
Giày dép các loại,2,2022,1350339.9620000003,
Giày dép các loại,3,2022,2005852.1,
Giày dép các loại,4,2022,2023297.737,
Giày dép các loại,5,2022,2111660.163000001,
Giày dép các loại,6,2022,2366479.769,
Giày dép các loại,7,2022,2271910.5800000005,
Giày dép các loại,8,2022,2301038.957000001,
Giày dép các loại,9,2022,1788605.3189999987,
Giày dép các loại,10,2022,1967685.509,
Giày dép các loại,11,2022,1907269.6470000003,
Giày dép các loại,12,2022,1863477.2060000007,
Giày dép các loại,1,2023,1367731.663,
Giày dép các loại,2,2023,1395832.0140000002,
Giày dép các loại,3,2023,1566047.91,
Giày dép các loại,4,2023,1852035.1979999996,
Giày dép các loại,5,2023,1869473.2019999991,
Giày dép các loại,6,2023,1770694.2340000009,
Giày dép các loại,7,2023,1815499.0089999991,
Giày dép các loại,8,2023,1721594.3109999986,
Giày dép các loại,9,2023,1339354.7839999998,
Giày dép các loại,10,2023,1744776.2680000009,
Giày dép các loại,11,2023,1931292.1650000007,
Giày dép các loại,12,2023,1863171.4899999984,
Giày dép các loại,1,2024,1970735.745,
Giày dép các loại,2,2024,1177596.6209999998,
Giày dép các loại,3,2024,1643483.6209999998,
Giày dép các loại,4,2024,1846928.846,
Giày dép các loại,5,2024,2001746.693000001,
Giày dép các loại,6,2024,2077707.272,
Giày dép các loại,7,2024,2143035.5089999996,
Giày dép các loại,8,2024,2109442.5960000013,
Giày dép các loại,9,2024,1567237.885,
Giày dép các loại,10,2024,2036538.1029999969,
Giày dép các loại,11,2024,2189515.9080000003,
