Year,Category,Month,Index_Value,Quarter,Hierarchy_Level,Economic_Period,Is_Tet_Month,Inflation_Status,Season,Category_Group
2015,Giao thông,11,99.62,4,Main Category,Economic Growth,False,Deflation,Autumn,Transport
2015,Bưu chính viễn thông,11,99.9,4,Main Category,Economic Growth,False,Deflation,Autumn,General/Housing
2015,Giáo dục,11,100.06,4,Main Category,Economic Growth,False,Stable,Autumn,Education
2015,"Văn hóa, giải trí và du lịch",11,100.07,4,Main Category,Economic Growth,False,Stable,Autumn,General/Housing
2015,Hàng hoá và dịch vụ khác,11,100.07,4,Main Category,Economic Growth,False,Stable,Autumn,General/Housing
2015,Chỉ số giá vàng,11,99.39,4,Main Category,Economic Growth,False,Deflation,Autumn,Financial/Other
2015,Chỉ số đô la Mỹ,11,99.69,4,Main Category,Economic Growth,False,Deflation,Autumn,Financial/Other
2014,Chỉ số giá tiêu dùng,11,99.73,4,Total CPI,Economic Growth,False,Deflation,Autumn,General/Housing
2014,Hàng ăn và dịch vụ ăn uống,11,99.97,4,Main Category,Economic Growth,False,Deflation,Autumn,Food & Beverage
2014,Lương thực,11,100.12,4,Sub-category,Economic Growth,False,Stable,Autumn,Food & Beverage
2014,Thực phẩm,11,99.9,4,Sub-category,Economic Growth,False,Deflation,Autumn,Food & Beverage
2014,Đồ uống và thuốc lá,11,100.12,4,Main Category,Economic Growth,False,Stable,Autumn,General/Housing
2014,"May mặc, mũ nón, giày dép",11,100.34,4,Main Category,Economic Growth,False,Stable,Autumn,General/Housing
2014,Nhà ở và vật liệu xây dựng,11,99.26,4,Main Category,Economic Growth,False,Deflation,Autumn,General/Housing
2014,Thiết bị và đồ dùng gia đình,11,100.16,4,Main Category,Economic Growth,False,Stable,Autumn,General/Housing
2014,Thuốc và dịch vụ y tế,11,100.04,4,Main Category,Economic Growth,False,Stable,Autumn,Healthcare
2014,Giao thông,11,97.25,4,Main Category,Economic Growth,False,Deflation,Autumn,Transport
2014,Bưu chính viễn thông,11,99.99,4,Main Category,Economic Growth,False,Deflation,Autumn,General/Housing
2014,Giáo dục,11,100.03,4,Main Category,Economic Growth,False,Stable,Autumn,Education
2014,"Văn hóa, giải trí và du lịch",11,100.1,4,Main Category,Economic Growth,False,Stable,Autumn,General/Housing
2014,Hàng hoá và dịch vụ khác,11,100.22,4,Main Category,Economic Growth,False,Stable,Autumn,General/Housing
2014,Chỉ số giá vàng,11,98.51,4,Main Category,Economic Growth,False,Deflation,Autumn,Financial/Other
2014,Chỉ số đô la Mỹ,11,100.23,4,Main Category,Economic Growth,False,Stable,Autumn,Financial/Other
2013,Chỉ số giá tiêu dùng,11,100.34,4,Total CPI,Economic Growth,False,Stable,Autumn,General/Housing
2013,Hàng ăn và dịch vụ ăn uống,11,100.62,4,Main Category,Economic Growth,False,Stable,Autumn,Food & Beverage
2013,Lương thực,11,101.29,4,Sub-category,Economic Growth,False,High Inflation,Autumn,Food & Beverage
2013,Thực phẩm,11,100.56,4,Sub-category,Economic Growth,False,Stable,Autumn,Food & Beverage
2013,Đồ uống và thuốc lá,11,100.28,4,Main Category,Economic Growth,False,Stable,Autumn,General/Housing
2013,"May mặc, mũ nón, giày dép",11,100.35,4,Main Category,Economic Growth,False,Stable,Autumn,General/Housing
2013,Nhà ở và vật liệu xây dựng,11,100.41,4,Main Category,Economic Growth,False,Stable,Autumn,General/Housing
2013,Thiết bị và đồ dùng gia đình,11,100.24,4,Main Category,Economic Growth,False,Stable,Autumn,General/Housing
2013,Thuốc và dịch vụ y tế,11,100.07,4,Main Category,Economic Growth,False,Stable,Autumn,Healthcare
2013,Giao thông,11,99.66,4,Main Category,Economic Growth,False,Deflation,Autumn,Transport
2013,Bưu chính viễn thông,11,99.98,4,Main Category,Economic Growth,False,Deflation,Autumn,General/Housing
2013,Giáo dục,11,100.1,4,Main Category,Economic Growth,False,Stable,Autumn,Education
2013,"Văn hóa, giải trí và du lịch",11,100.1,4,Main Category,Economic Growth,False,Stable,Autumn,General/Housing
2013,Hàng hoá và dịch vụ khác,11,100.18,4,Main Category,Economic Growth,False,Stable,Autumn,General/Housing
2013,Chỉ số giá vàng,11,98.96,4,Main Category,Economic Growth,False,Deflation,Autumn,Financial/Other
2013,Chỉ số đô la Mỹ,11,99.9,4,Main Category,Economic Growth,False,Deflation,Autumn,Financial/Other
2012,Chỉ số giá tiêu dùng,11,100.47,4,Total CPI,Economic Growth,False,Stable,Autumn,General/Housing
2012,Hàng ăn và dịch vụ ăn uống,11,99.92,4,Main Category,Economic Growth,False,Deflation,Autumn,Food & Beverage
2012,Lương thực,11,100.05,4,Sub-category,Economic Growth,False,Stable,Autumn,Food & Beverage
2012,Thực phẩm,11,99.79,4,Sub-category,Economic Growth,False,Deflation,Autumn,Food & Beverage
2012,Đồ uống và thuốc lá,11,100.23,4,Main Category,Economic Growth,False,Stable,Autumn,General/Housing
2012,"May mặc, mũ nón, giày dép",11,100.83,4,Main Category,Economic Growth,False,Stable,Autumn,General/Housing
2012,Nhà ở và vật liệu xây dựng,11,100.53,4,Main Category,Economic Growth,False,Stable,Autumn,General/Housing
2012,Thiết bị và đồ dùng gia đình,11,100.56,4,Main Category,Economic Growth,False,Stable,Autumn,General/Housing
2012,Thuốc và dịch vụ y tế,11,105.16,4,Main Category,Economic Growth,False,High Inflation,Autumn,Healthcare
2012,Giao thông,11,100.03,4,Main Category,Economic Growth,False,Stable,Autumn,Transport
2012,Bưu chính viễn thông,11,99.99,4,Main Category,Economic Growth,False,Deflation,Autumn,General/Housing
2012,Giáo dục,11,100.13,4,Main Category,Economic Growth,False,Stable,Autumn,Education
2012,"Văn hóa, giải trí và du lịch",11,100.35,4,Main Category,Economic Growth,False,Stable,Autumn,General/Housing
2012,Hàng hoá và dịch vụ khác,11,100.42,4,Main Category,Economic Growth,False,Stable,Autumn,General/Housing
2012,Chỉ số giá vàng,11,98.02,4,Main Category,Economic Growth,False,Deflation,Autumn,Financial/Other
2012,Chỉ số đô la Mỹ,11,99.89,4,Main Category,Economic Growth,False,Deflation,Autumn,Financial/Other
2011,Chỉ số giá tiêu dùng,11,100.39,4,Total CPI,Post-Crisis Volatility,False,Stable,Autumn,General/Housing
2011,Hàng ăn và dịch vụ ăn uống,11,100.56,4,Main Category,Post-Crisis Volatility,False,Stable,Autumn,Food & Beverage
2011,Lương thực,11,103.25,4,Sub-category,Post-Crisis Volatility,False,High Inflation,Autumn,Food & Beverage
2011,Thực phẩm,11,99.74,4,Sub-category,Post-Crisis Volatility,False,Deflation,Autumn,Food & Beverage
2011,Đồ uống và thuốc lá,11,100.25,4,Main Category,Post-Crisis Volatility,False,Stable,Autumn,General/Housing
2011,"May mặc, mũ nón, giày dép",11,100.65,4,Main Category,Post-Crisis Volatility,False,Stable,Autumn,General/Housing
2011,Nhà ở và vật liệu xây dựng,11,100.12,4,Main Category,Post-Crisis Volatility,False,Stable,Autumn,General/Housing
2011,Thiết bị và đồ dùng gia đình,11,100.61,4,Main Category,Post-Crisis Volatility,False,Stable,Autumn,General/Housing
2011,Thuốc và dịch vụ y tế,11,100.2,4,Main Category,Post-Crisis Volatility,False,Stable,Autumn,Healthcare
2011,Giao thông,11,99.99,4,Main Category,Post-Crisis Volatility,False,Deflation,Autumn,Transport
2011,Bưu chính viễn thông,11,99.99,4,Main Category,Post-Crisis Volatility,False,Deflation,Autumn,General/Housing
2011,Giáo dục,11,100.08,4,Main Category,Post-Crisis Volatility,False,Stable,Autumn,Education
2011,"Văn hóa, giải trí và du lịch",11,99.98,4,Main Category,Post-Crisis Volatility,False,Deflation,Autumn,General/Housing
2011,Hàng hoá và dịch vụ khác,11,100.61,4,Main Category,Post-Crisis Volatility,False,Stable,Autumn,General/Housing
2011,Chỉ số giá vàng,11,100.27,4,Main Category,Post-Crisis Volatility,False,Stable,Autumn,Financial/Other
2011,Chỉ số đô la Mỹ,11,100.69,4,Main Category,Post-Crisis Volatility,False,Stable,Autumn,Financial/Other
2010,Chỉ số giá tiêu dùng,11,101.86,4,Total CPI,Post-Crisis Volatility,False,High Inflation,Autumn,General/Housing
2010,Hàng ăn và dịch vụ ăn uống,11,103.45,4,Main Category,Post-Crisis Volatility,False,High Inflation,Autumn,Food & Beverage
2010,Lương thực,11,106.02,4,Sub-category,Post-Crisis Volatility,False,High Inflation,Autumn,Food & Beverage
2010,Thực phẩm,11,103.27,4,Sub-category,Post-Crisis Volatility,False,High Inflation,Autumn,Food & Beverage
2010,Đồ uống và thuốc lá,11,100.94,4,Main Category,Post-Crisis Volatility,False,Stable,Autumn,General/Housing
2010,"May mặc, mũ nón, giày dép",11,100.9,4,Main Category,Post-Crisis Volatility,False,Stable,Autumn,General/Housing
2010,Nhà ở và vật liệu xây dựng,11,101.74,4,Main Category,Post-Crisis Volatility,False,High Inflation,Autumn,General/Housing
2010,Thiết bị và đồ dùng gia đình,11,100.74,4,Main Category,Post-Crisis Volatility,False,Stable,Autumn,General/Housing
2010,Thuốc và dịch vụ y tế,11,100.59,4,Main Category,Post-Crisis Volatility,False,Stable,Autumn,Healthcare
2010,Giao thông,11,100.29,4,Main Category,Post-Crisis Volatility,False,Stable,Autumn,Transport
2010,Bưu chính viễn thông,11,99.97,4,Main Category,Post-Crisis Volatility,False,Deflation,Autumn,General/Housing
2010,Giáo dục,11,100.23,4,Main Category,Post-Crisis Volatility,False,Stable,Autumn,Education
2010,"Văn hóa, giải trí và du lịch",11,100.56,4,Main Category,Post-Crisis Volatility,False,Stable,Autumn,General/Housing
2010,Hàng hoá và dịch vụ khác,11,100.99,4,Main Category,Post-Crisis Volatility,False,Stable,Autumn,General/Housing
2010,Chỉ số giá vàng,11,108.67,4,Main Category,Post-Crisis Volatility,False,High Inflation,Autumn,Financial/Other
2010,Chỉ số đô la Mỹ,11,103.0,4,Main Category,Post-Crisis Volatility,False,High Inflation,Autumn,Financial/Other
2009,Chỉ số giá tiêu dùng,11,100.55,4,Total CPI,Post-Crisis Volatility,False,Stable,Autumn,General/Housing
2009,Hàng ăn và dịch vụ ăn uống,11,100.87,4,Main Category,Post-Crisis Volatility,False,Stable,Autumn,Food & Beverage
2009,Lương thực,11,102.22,4,Sub-category,Post-Crisis Volatility,False,High Inflation,Autumn,Food & Beverage
2009,Thực phẩm,11,100.62,4,Sub-category,Post-Crisis Volatility,False,Stable,Autumn,Food & Beverage
2009,Đồ uống và thuốc lá,11,100.44,4,Main Category,Post-Crisis Volatility,False,Stable,Autumn,General/Housing
2009,"May mặc, mũ nón, giày dép",11,100.32,4,Main Category,Post-Crisis Volatility,False,Stable,Autumn,General/Housing
2009,Nhà ở và vật liệu xây dựng,11,100.75,4,Main Category,Post-Crisis Volatility,False,Stable,Autumn,General/Housing
2009,Thiết bị và đồ dùng gia đình,11,100.22,4,Main Category,Post-Crisis Volatility,False,Stable,Autumn,General/Housing
2009,Thuốc và dịch vụ y tế,11,100.09,4,Main Category,Post-Crisis Volatility,False,Stable,Autumn,Healthcare
2009,"Phương tiện đi lại, bưu điện",11,100.31,4,Sub-category,Post-Crisis Volatility,False,Stable,Autumn,Transport
2009,Giáo dục,11,100.06,4,Main Category,Post-Crisis Volatility,False,Stable,Autumn,Education
2009,"Văn hóa, giải trí và du lịch",11,100.03,4,Main Category,Post-Crisis Volatility,False,Stable,Autumn,General/Housing
2009,Hàng hoá và dịch vụ khác,11,100.54,4,Main Category,Post-Crisis Volatility,False,Stable,Autumn,General/Housing
2009,Chỉ số giá vàng,11,110.08,4,Main Category,Post-Crisis Volatility,False,High Inflation,Autumn,Financial/Other
2009,Chỉ số đô la Mỹ,11,101.45,4,Main Category,Post-Crisis Volatility,False,High Inflation,Autumn,Financial/Other
2008,Chỉ số giá tiêu dùng,11,99.24,4,Total CPI,2008 Crisis,False,Deflation,Autumn,General/Housing
2008,Hàng ăn và dịch vụ ăn uống,11,99.93,4,Main Category,2008 Crisis,False,Deflation,Autumn,Food & Beverage
2008,Lương thực,11,96.9,4,Sub-category,2008 Crisis,False,Deflation,Autumn,Food & Beverage
2008,Thực phẩm,11,100.91,4,Sub-category,2008 Crisis,False,Stable,Autumn,Food & Beverage
2008,Đồ uống và thuốc lá,11,100.9,4,Main Category,2008 Crisis,False,Stable,Autumn,General/Housing
2008,"May mặc, mũ nón, giày dép",11,100.86,4,Main Category,2008 Crisis,False,Stable,Autumn,General/Housing
2008,Nhà ở và vật liệu xây dựng,11,95.14,4,Main Category,2008 Crisis,False,Deflation,Autumn,General/Housing
2008,Thiết bị và đồ dùng gia đình,11,100.67,4,Main Category,2008 Crisis,False,Stable,Autumn,General/Housing
2008,Thuốc và dịch vụ y tế,11,100.28,4,Main Category,2008 Crisis,False,Stable,Autumn,Healthcare
2008,"Phương tiện đi lại, bưu điện",11,95.6,4,Sub-category,2008 Crisis,False,Deflation,Autumn,Transport
2008,Giáo dục,11,100.12,4,Main Category,2008 Crisis,False,Stable,Autumn,Education
2008,"Văn hóa, giải trí và du lịch",11,100.28,4,Main Category,2008 Crisis,False,Stable,Autumn,General/Housing
2008,Hàng hoá và dịch vụ khác,11,100.39,4,Main Category,2008 Crisis,False,Stable,Autumn,General/Housing
2008,Chỉ số giá vàng,11,94.2,4,Main Category,2008 Crisis,False,Deflation,Autumn,Financial/Other
2008,Chỉ số đô la Mỹ,11,102.1,4,Main Category,2008 Crisis,False,High Inflation,Autumn,Financial/Other
2007,Chỉ số giá tiêu dùng,11,101.23,4,Total CPI,Stability,False,High Inflation,Autumn,General/Housing
2007,Hàng ăn và dịch vụ ăn uống,11,102.06,4,Main Category,Stability,False,High Inflation,Autumn,Food & Beverage
2007,Lương thực,11,102.66,4,Sub-category,Stability,False,High Inflation,Autumn,Food & Beverage
2007,Thực phẩm,11,101.95,4,Sub-category,Stability,False,High Inflation,Autumn,Food & Beverage
2007,Đồ uống và thuốc lá,11,100.4,4,Main Category,Stability,False,Stable,Autumn,General/Housing
2007,"May mặc, mũ nón, giày dép",11,100.4,4,Main Category,Stability,False,Stable,Autumn,General/Housing
2007,Nhà ở và vật liệu xây dựng,11,101.87,4,Main Category,Stability,False,High Inflation,Autumn,General/Housing
2007,Thiết bị và đồ dùng gia đình,11,100.2,4,Main Category,Stability,False,Stable,Autumn,General/Housing
2007,Thuốc và dịch vụ y tế,11,100.32,4,Main Category,Stability,False,Stable,Autumn,Healthcare
2007,"Phương tiện đi lại, bưu điện",11,100.02,4,Sub-category,Stability,False,Stable,Autumn,Transport
2007,Giáo dục,11,100.06,4,Main Category,Stability,False,Stable,Autumn,Education
2007,"Văn hóa, giải trí và du lịch",11,99.9,4,Main Category,Stability,False,Deflation,Autumn,General/Housing
2007,Hàng hoá và dịch vụ khác,11,101.02,4,Main Category,Stability,False,High Inflation,Autumn,General/Housing
2007,Chỉ số giá vàng,11,108.89,4,Main Category,Stability,False,High Inflation,Autumn,Financial/Other
2007,Chỉ số đô la Mỹ,11,99.72,4,Main Category,Stability,False,Deflation,Autumn,Financial/Other
2006,Chỉ số giá tiêu dùng,11,100.6,4,Total CPI,Stability,False,Stable,Autumn,General/Housing
2006,Hàng ăn và dịch vụ ăn uống,11,101.2,4,Main Category,Stability,False,High Inflation,Autumn,Food & Beverage
2006,Lương thực,11,103.8,4,Sub-category,Stability,False,High Inflation,Autumn,Food & Beverage
2006,Thực phẩm,11,100.5,4,Sub-category,Stability,False,Stable,Autumn,Food & Beverage
2006,Đồ uống và thuốc lá,11,100.8,4,Main Category,Stability,False,Stable,Autumn,General/Housing
2006,"May mặc, mũ nón, giày dép",11,100.0,4,Main Category,Stability,False,Stable,Autumn,General/Housing
2006,Nhà ở và vật liệu xây dựng,11,99.8,4,Main Category,Stability,False,Deflation,Autumn,General/Housing
2006,Thiết bị và đồ dùng gia đình,11,100.7,4,Main Category,Stability,False,Stable,Autumn,General/Housing
2006,Thuốc và dịch vụ y tế,11,100.2,4,Main Category,Stability,False,Stable,Autumn,Healthcare
2006,"Phương tiện đi lại, bưu điện",11,99.5,4,Sub-category,Stability,False,Deflation,Autumn,Transport
2006,Giáo dục,11,100.1,4,Main Category,Stability,False,Stable,Autumn,Education
2006,"Văn hóa, giải trí và du lịch",11,100.4,4,Main Category,Stability,False,Stable,Autumn,General/Housing
2006,Hàng hoá và dịch vụ khác,11,101.0,4,Main Category,Stability,False,Stable,Autumn,General/Housing
2006,Chỉ số giá vàng,11,101.7,4,Main Category,Stability,False,High Inflation,Autumn,Financial/Other
2006,Chỉ số đô la Mỹ,11,100.2,4,Main Category,Stability,False,Stable,Autumn,Financial/Other
2005,Chỉ số giá tiêu dùng,11,100.4,4,Total CPI,Stability,False,Stable,Autumn,General/Housing
2005,Hàng ăn và dịch vụ ăn uống,11,100.5,4,Main Category,Stability,False,Stable,Autumn,Food & Beverage
2005,Lương thực,11,101.1,4,Sub-category,Stability,False,High Inflation,Autumn,Food & Beverage
2005,Thực phẩm,11,100.1,4,Sub-category,Stability,False,Stable,Autumn,Food & Beverage
2005,Đồ uống và thuốc lá,11,100.3,4,Main Category,Stability,False,Stable,Autumn,General/Housing
2005,"May mặc, mũ nón, giày dép",11,100.5,4,Main Category,Stability,False,Stable,Autumn,General/Housing
2005,Nhà ở và vật liệu xây dựng,11,100.7,4,Main Category,Stability,False,Stable,Autumn,General/Housing
2005,Thiết bị và đồ dùng gia đình,11,100.3,4,Main Category,Stability,False,Stable,Autumn,General/Housing
2005,Thuốc và dịch vụ y tế,11,100.5,4,Main Category,Stability,False,Stable,Autumn,Healthcare
2005,"Phương tiện đi lại, bưu điện",11,100.2,4,Sub-category,Stability,False,Stable,Autumn,Transport
2005,Giáo dục,11,100.2,4,Main Category,Stability,False,Stable,Autumn,Education
