Năm,Tháng,Ngày,[gold] Giá mở phiên,[gold] Giá cao nhất trong phiên,[gold] Giá thấp nhất trong phiên,[gold] Giá kết phiên,[gold] Volume,[VNI] Giá mở phiên trước,[VNI] Giá mở phiên,[VNI] Giá cao nhất trong phiên,[VNI] Giá thấp nhất trong phiên,[VNI] Volume,[VNI] % Thay đổi,[USD] Giá mở phiên trước,[USD] Giá mở phiên,[USD] Giá cao nhất trong phiên,[USD] Giá thấp nhất trong phiên,[USD] Volume,[USD] % Thay đổi,"Dầu DO 0,001S-V","Dầu DO 0,005S-IV","Dầu DO 0,05S-II",Dầu FO 3%S,"Dầu FO 3,5%S",Dầu KO,Xăng E10 RON 95-III,Xăng E5 RON 92-II,Xăng RON 95-III,Xăng RON 95-IV
2023,07,18,1954.69,1984.36,1954.53,1978.73,167005.0,"1,174.09","1,173.13","1,175.70","1,170.04",837.14K,0.08%,"23,635.0","23,635.0","23,650.5","23,625.0",,0.02%,,,,,,,,,,
2023,07,17,1955.47,1959.85,1945.77,1954.92,122773.0,"1,173.13","1,171.75","1,174.89","1,168.77",914.62K,0.40%,"23,630.0","23,645.0","23,672.0","23,625.0",,0.00%,,,,,,,,,,
2023,07,14,1960.2,1963.78,1950.93,1955.45,155997.0,"1,168.40","1,165.42","1,169.84","1,156.28",1.04M,0.26%,"23,630.0","23,660.0","23,665.0","23,627.5",,-0.15%,,,,,,,,,,
2023,07,13,1957.14,1963.65,1952.38,1960.39,174561.0,"1,165.42","1,154.20","1,165.42","1,154.20",806.74K,0.97%,"23,665.0","23,630.0","23,677.5","23,625.0",,0.02%,,,,,,,,,,
2023,07,12,1932.32,1959.7,1932.14,1957.35,169381.0,"1,154.20","1,151.77","1,157.43","1,149.28",788.16K,0.21%,"23,660.0","23,700.0","23,700.0","23,655.0",,-0.13%,,,,,,,,,,
2023,07,11,1925.14,1938.47,1924.35,1932.09,140599.0,"1,151.77","1,149.02","1,157.01","1,149.02",936.91K,0.24%,"23,690.0","23,635.0","23,715.0","23,628.5",,0.21%,,,18610.0,,,18320.0,,20410.0,21490.0,
2023,07,10,1924.76,1928.06,1912.69,1925.28,130186.0,"1,149.02","1,138.07","1,149.02","1,138.07",879.43K,0.96%,"23,640.0","23,630.0","23,672.5","23,603.0",,0.02%,,,,,,,,,,
2023,07,07,1910.59,1934.97,1909.45,1925.31,155209.0,"1,138.07","1,126.22","1,138.07","1,122.94",798.40K,1.05%,"23,635.0","23,712.5","23,717.5","23,640.0",,-0.32%,,,,,,,,,,
2023,07,06,1916.2,1927.59,1902.59,1910.93,154947.0,"1,126.22","1,134.62","1,135.81","1,122.35",921.11K,-0.74%,"23,710.0","23,772.5","23,772.5","23,710.0",,-0.15%,,,,,,,,,,
2023,07,05,1925.84,1935.05,1914.74,1915.21,137542.0,"1,134.62","1,132.00","1,138.67","1,132.00",807.03K,0.23%,"23,745.0","23,717.5","23,790.0","23,717.5",,0.19%,,,,,,,,,,
2023,07,04,1921.28,1930.75,1919.74,1925.89,59937.0,"1,132.00","1,125.50","1,132.12","1,123.49",701.31K,0.58%,"23,700.0","23,690.0","23,710.0","23,655.0",,0.02%,,,,,,,,,,
2023,07,03,1918.6,1930.98,1909.97,1921.48,117342.0,"1,125.50","1,120.18","1,128.35","1,120.18",558.38K,0.47%,"23,695.0","23,546.5","23,710.0","23,546.5",,0.51%,,,18160.0,,,17920.0,,20470.0,21420.0,
2023,06,30,1908.54,1922.8,1900.56,1919.17,152073.0,"1,120.18","1,125.39","1,126.33","1,120.01",617.53K,-0.46%,"23,575.0","23,585.0","23,596.5","23,530.0",,0.03%,,,,,,,,,,
2023,06,29,1907.49,1913.13,1892.95,1908.25,158035.0,"1,125.39","1,139.42","1,140.43","1,125.39",906.89K,-1.14%,"23,569.0","23,580.0","23,583.5","23,532.5",,0.06%,,,,,,,,,,
2023,06,28,1914.38,1917.14,1902.79,1907.28,132146.0,"1,138.35","1,134.33","1,140.56","1,131.86",892.14K,0.35%,"23,555.0","23,537.5","23,562.5","23,526.5",,0.15%,,,,,,,,,,
2023,06,27,1923.39,1930.69,1910.86,1913.62,145343.0,"1,134.33","1,132.03","1,136.49","1,128.82",722.00K,0.20%,"23,520.0","23,539.0","23,541.5","23,515.0",,-0.04%,,,,,,,,,,
2023,06,26,1925.15,1933.36,1921.56,1923.14,124470.0,"1,132.03","1,129.38","1,134.00","1,119.95",1.04M,0.23%,"23,530.0","23,525.0","23,540.0","23,490.0",,0.06%,,,,,,,,,,
2023,06,23,1913.66,1937.47,1909.99,1920.53,117890.0,"1,129.38","1,125.30","1,130.61","1,122.62",906.63K,0.36%,"23,515.0","23,520.0","23,527.5","23,497.5",,0.00%,,,,,,,,,,
2023,06,22,1931.67,1934.82,1912.18,1913.64,112259.0,"1,125.30","1,118.46","1,127.54","1,118.46",919.32K,0.61%,"23,515.0","23,502.5","23,527.5","23,502.0",,0.04%,,,,,,,,,,
2023,06,21,1935.44,1939.45,1919.19,1932.43,117530.0,"1,118.46","1,112.73","1,118.46","1,110.65",875.89K,0.61%,"23,505.0","23,525.0","23,531.5","23,510.0",,-0.06%,,,18170.0,,,17950.0,,20870.0,22010.0,
2023,06,20,1950.6,1956.79,1929.78,1936.08,125331.0,"1,111.72","1,105.40","1,111.72","1,102.58",695.59K,0.57%,"23,520.0","23,536.0","23,536.0","23,517.5",,0.00%,,,,,,,,,,
2023,06,19,1957.62,1958.76,1947.78,1950.48,64873.0,"1,105.40","1,115.22","1,117.23","1,104.73",811.31K,-0.88%,"23,520.0","23,530.5","23,531.5","23,506.0",,0.00%,,,,,,,,,,
2023,06,16,1957.12,1967.93,1953.28,1957.51,121322.0,"1,115.22","1,116.97","1,128.92","1,112.51",1.17M,-0.16%,"23,520.0","23,530.0","23,542.5","23,512.5",,-0.02%,,,,,,,,,,
2023,06,15,1942.55,1960.26,1924.7,1957.96,143246.0,"1,116.97","1,117.42","1,120.13","1,112.11",716.88K,-0.04%,"23,525.0","23,512.5","23,546.5","23,479.5",,0.11%,,,,,,,,,,
2023,06,14,1943.21,1960.27,1939.61,1941.74,124459.0,"1,117.42","1,122.46","1,129.49","1,117.42",928.60K,-0.45%,"23,500.0","23,505.5","23,514.0","23,503.0",,0.02%,,,,,,,,,,
2023,06,13,1957.0,1971.13,1940.05,1943.44,127070.0,"1,122.46","1,116.02","1,122.46","1,116.02",943.54K,0.58%,"23,495.0","23,498.0","23,504.0","23,482.5",,0.06%,,,,,,,,,,
2023,06,12,1960.21,1966.97,1949.2,1957.34,117727.0,"1,116.02","1,110.26","1,116.02","1,100.08",797.98K,0.77%,"23,480.0","23,472.5","23,488.5","23,470.5",,0.04%,,,18020.0,,,17820.0,,20870.0,22010.0,
2023,06,09,1965.68,1973.1,1956.64,1960.46,102226.0,"1,107.53","1,101.32","1,107.53","1,097.23",902.21K,0.56%,"23,470.0","23,487.5","23,495.0","23,477.0",,-0.09%,,,,,,,,,,
2023,06,08,1940.31,1970.5,1940.12,1965.44,120507.0,"1,101.32","1,109.54","1,115.14","1,101.32",1.32M,-0.74%,"23,490.0","23,487.5","23,499.0","23,482.5",,0.02%,,,,,,,,,,
2023,06,07,1963.51,1970.18,1939.77,1939.87,116106.0,"1,109.54","1,108.31","1,112.28","1,104.26",1.00M,0.11%,"23,485.0","23,485.0","23,492.5","23,476.5",,0.00%,,,,,,,,,,
2023,06,06,1961.56,1966.4,1954.39,1963.23,108610.0,"1,108.31","1,097.82","1,108.31","1,097.82",842.76K,0.96%,"23,485.0","23,495.0","23,500.0","23,470.0",,-0.04%,,,,,,,,,,
2023,06,05,1947.68,1964.03,1938.13,1961.7,126309.0,"1,097.82","1,090.84","1,103.81","1,090.84",948.36K,0.64%,"23,495.0","23,487.5","23,508.5","23,472.5",,0.09%,,,,,,,,,,
2023,06,02,1976.96,1983.48,1947.5,1947.62,123567.0,"1,090.84","1,084.19","1,092.24","1,083.36",1.04M,1.15%,"23,475.0","23,480.0","23,483.5","23,455.0",,-0.04%,,,,,,,,,,
2023,06,01,1963.16,1983.1,1953.39,1977.4,129954.0,"1,078.39","1,075.17","1,078.39","1,071.61",856.81K,0.30%,"23,485.0","23,491.0","23,492.5","23,476.5",,0.00%,,,17940.0,,,17770.0,,20870.0,22010.0,
2023,05,31,1958.88,1974.79,1953.68,1962.6,135381.0,"1,075.17","1,078.05","1,079.11","1,071.38",924.36K,-0.27%,"23,485.0","23,485.0","23,497.5","23,485.0",,0.02%,,,,,,,,,,
2023,05,30,1943.68,1963.55,1932.05,1959.17,124746.0,"1,078.05","1,074.98","1,079.31","1,071.01",922.94K,0.29%,"23,480.0","23,477.5","23,492.0","23,472.5",,0.06%,,,,,,,,,,
2023,05,29,1942.84,1949.71,1940.22,1943.15,52967.0,"1,074.98","1,063.76","1,077.18","1,063.76",844.88K,1.05%,"23,465.0","23,482.5","23,484.0","23,465.0",,-0.04%,,,,,,,,,,
2023,05,26,1941.49,1957.3,1936.76,1946.72,120249.0,"1,063.76","1,064.63","1,067.28","1,063.76",640.72K,-0.08%,"23,475.0","23,477.5","23,485.0","23,472.5",,0.02%,,,,,,,,,,
2023,05,25,1958.43,1964.77,1938.84,1940.69,131856.0,"1,064.63","1,061.79","1,065.50","1,057.91",669.53K,0.27%,"23,470.0","23,485.0","23,492.5","23,469.0",,0.00%,,,,,,,,,,
2023,05,24,1975.21,1985.29,1956.71,1957.24,132173.0,"1,061.79","1,065.85","1,069.61","1,060.60",794.10K,-0.38%,"23,470.0","23,495.0","23,510.0","23,445.0",,0.00%,,,,,,,,,,
2023,05,23,1971.88,1977.78,1954.24,1974.88,132954.0,"1,065.85","1,073.12","1,073.96","1,062.15",721.99K,-0.45%,"23,470.0","23,444.0","23,482.5","23,442.5",,0.14%,,,,,,,,,,
2023,05,22,1977.99,1982.59,1968.87,1971.73,119525.0,"1,070.64","1,067.07","1,070.64","1,065.88",711.11K,0.33%,"23,438.0","23,455.0","23,467.5","23,438.0",,-0.09%,,,17950.0,,,17960.0,,20480.0,21490.0,
2023,05,19,1958.11,1984.18,1954.02,1977.5,137157.0,"1,067.07","1,068.31","1,070.15","1,058.56",755.49K,-0.12%,"23,460.0","23,465.0","23,546.0","23,427.5",,0.04%,,,,,,,,,,
2023,05,18,1981.6,1986.01,1951.98,1957.39,121863.0,"1,068.31","1,060.44","1,073.41","1,060.44",649.54K,0.74%,"23,450.0","23,455.0","23,460.0","23,411.0",,0.00%,,,,,,,,,,
2023,05,17,1988.89,1993.04,1974.98,1981.41,119404.0,"1,060.44","1,065.91","1,069.95","1,060.44",836.83K,-0.51%,"23,450.0","23,455.0","23,455.5","23,446.5",,0.00%,,,,,,,,,,
2023,05,16,2016.54,2018.32,1985.19,1988.81,130829.0,"1,065.91","1,065.71","1,069.27","1,063.65",681.38K,0.02%,"23,450.0","23,457.0","23,472.5","23,449.0",,-0.03%,,,,,,,,,,
2023,05,15,2008.04,2022.21,2007.28,2016.32,117826.0,"1,065.71","1,066.90","1,076.32","1,065.71",834.50K,-0.11%,"23,458.0","23,464.0","23,471.5","23,446.5",,0.03%,,,,,,,,,,
2023,05,12,2015.12,2022.59,2000.89,2010.91,139283.0,"1,066.90","1,057.12","1,066.90","1,053.97",725.83K,0.93%,"23,450.0","23,460.0","23,475.0","23,455.0",,-0.06%,,,,,,,,,,
2023,05,11,2029.86,2041.29,2011.04,2014.95,171712.0,"1,057.12","1,058.26","1,063.69","1,056.72",708.31K,-0.11%,"23,465.0","23,470.0","23,475.0","23,462.5",,0.00%,,,17650.0,,,17970.0,,20130.0,21000.0,
2023,05,10,2034.4,2048.18,2021.55,2030.1,155324.0,"1,058.26","1,055.62","1,058.67","1,053.34",717.42K,0.43%,"23,465.0","23,467.5","23,475.0","23,449.5",,0.02%,,,,,,,,,,
2023,05,09,2021.17,2037.62,2019.51,2034.42,126509.0,"1,053.77","1,055.42","1,058.71","1,052.68",564.40K,0.03%,"23,460.0","23,452.5","23,469.0","23,448.0",,0.07%,,,,,,,,,,
2023,05,08,2017.12,2029.42,2014.07,2021.36,127751.0,"1,053.44","1,040.31","1,053.44","1,040.31",655.53K,1.26%,"23,443.0","23,450.0","23,460.0","23,444.0",,0.01%,,,,,,,,,,
2023,05,05,2049.01,2053.0,1999.51,2016.54,171684.0,"1,040.31","1,040.61","1,043.22","1,036.69",547.78K,-0.03%,"23,440.0","23,452.5","23,455.0","23,445.0",,-0.02%,,,,,,,,,,
2023,05,04,2064.37,2066.81,2030.38,2050.15,236494.0,"1,040.61","1,049.12","1,049.12","1,038.18",625.81K,-0.81%,"23,445.0","23,452.5","23,457.5","23,444.5",,-0.02%,,,18250.0,,,18520.0,,21430.0,22320.0,
2023,05,03,2016.03,2040.37,2007.78,2038.52,163007.0,,,,,,,"23,450.0","23,450.0","23,450.0","23,450.0",,0.00%,,,,,,,,,,
2023,05,02,1982.12,2019.41,1978.49,2016.53,163747.0,,,,,,,"23,450.0","23,450.0","23,450.0","23,450.0",,0.00%,,,,,,,,,,
2023,05,01,1989.54,2006.0,1977.09,1982.44,124357.0,,,,,,,"23,450.0","23,450.0","23,450.0","23,450.0",,0.00%,,,,,,,,,,
2023,04,28,1987.48,1995.04,1976.15,1989.55,184958.0,"1,049.12","1,043.17","1,049.12","1,042.04",613.14K,0.91%,"23,450.0","23,455.0","23,483.0","23,451.0",,0.02%,,,,,,,,,,
2023,04,27,1989.84,2003.34,1974.22,1987.74,159975.0,"1,039.63","1,040.80","1,044.25","1,037.62",511.73K,-0.11%,"23,445.0","23,475.0","23,492.5","23,455.0",,-0.09%,,,,,,,,,,
2023,04,26,1996.86,2009.43,1983.37,1989.29,173748.0,"1,040.80","1,034.85","1,040.80","1,029.19",576.78K,0.57%,"23,465.0","23,492.5","23,495.0","23,472.5",,-0.03%,,,,,,,,,,
2023,04,25,1989.18,2003.85,1976.09,1997.06,165145.0,"1,034.85","1,045.87","1,045.87","1,032.49",539.59K,-0.63%,"23,473.0","23,480.0","23,496.0","23,473.0",,-0.09%,,,,,,,,,,
2023,04,24,1982.38,1990.79,1974.13,1989.05,139790.0,"1,041.36","1,042.91","1,047.18","1,038.36",556.99K,-0.15%,"23,494.0","23,490.0","23,497.0","23,477.5",,0.04%,,,,,,,,,,
2023,04,21,2004.2,2005.53,1971.59,1982.84,152487.0,"1,042.91","1,049.25","1,050.40","1,041.26",553.03K,-0.60%,"23,485.0","23,492.5","23,508.5","23,450.0",,-0.01%,,,19390.0,,,19480.0,,22680.0,23630.0,
2023,04,20,1994.35,2012.39,1990.5,2004.7,146685.0,"1,049.25","1,048.98","1,051.86","1,045.85",373.75K,0.03%,"23,488.0","23,500.0","23,562.5","23,482.5",,-0.10%,,,,,,,,,,
2023,04,19,2005.1,2008.2,1969.18,1994.67,154703.0,"1,048.98","1,055.02","1,058.14","1,047.47",569.68K,-0.57%,"23,511.0","23,517.5","23,518.0","23,452.0",,0.03%,,,,,,,,,,
2023,04,18,1994.76,2011.82,1991.19,2005.21,129636.0,"1,055.02","1,053.81","1,057.15","1,050.89",539.76K,0.11%,"23,505.0","23,510.0","23,517.0","23,472.5",,0.09%,,,,,,,,,,
2023,04,17,1999.29,2015.05,1981.18,1995.08,148115.0,"1,053.81","1,052.89","1,054.72","1,049.11",453.79K,0.09%,"23,485.0","23,455.0","23,495.0","23,446.5",,0.19%,,,,,,,,,,
2023,04,14,2040.17,2047.47,1992.4,2004.42,175966.0,"1,052.89","1,064.30","1,068.79","1,052.89",786.53K,-1.07%,"23,440.0","23,445.5","23,451.0","23,442.5",,0.00%,,,,,,,,,,
2023,04,13,2014.44,2048.67,2013.95,2040.1,149901.0,"1,064.30","1,069.45","1,070.96","1,062.26",673.04K,-0.48%,"23,440.0","23,447.0","23,453.5","23,440.0",,-0.01%,,,,,,,,,,
2023,04,12,2003.14,2028.35,2001.39,2014.77,159771.0,"1,069.45","1,071.61","1,072.70","1,066.43",726.16K,0.00%,"23,442.0","23,450.0","23,454.5","23,445.0",,-0.01%,,,,,,,,,,
2023,04,11,1991.07,2007.44,1988.82,2003.52,123789.0,"1,069.46","1,065.35","1,070.56","1,056.90",697.78K,0.39%,"23,445.0","23,447.0","23,457.0","23,444.0",,0.02%,,,20140.0,,,19730.0,,23170.0,24240.0,
2023,04,10,1997.3,2006.29,1981.72,1991.18,109339.0,"1,065.35","1,073.86","1,075.54","1,063.45",857.46K,-0.41%,"23,440.0","23,450.0","23,452.5","23,442.0",,-0.01%,,,,,,,,,,
2023,04,07,,,,,,"1,069.71","1,070.91","1,072.94","1,063.70",646.00K,-0.11%,"23,442.0","23,450.0","23,460.0","23,444.5",,-0.04%,,,,,,,,,,
2023,04,06,2020.75,2021.4,2000.84,2007.32,137810.0,"1,070.91","1,080.86","1,084.52","1,070.91",998.76K,-0.92%,"23,451.0","23,457.5","23,475.0","23,447.5",,-0.06%,,,,,,,,,,
2023,04,05,2021.09,2032.26,2009.9,2020.66,144574.0,"1,080.86","1,078.45","1,080.86","1,074.10",793.75K,0.22%,"23,465.0","23,470.0","23,497.5","23,455.0",,0.02%,,,,,,,,,,
2023,04,04,1984.24,2025.0,1977.01,2020.53,130283.0,"1,078.45","1,079.28","1,082.21","1,075.10",803.89K,-0.08%,"23,460.0","23,485.0","23,495.0","23,456.0",,-0.04%,,,,,,,,,,
2023,04,03,1967.06,1990.54,1949.76,1984.35,134768.0,"1,079.28","1,064.64","1,079.28","1,064.64",821.31K,1.38%,"23,470.0","23,465.0","23,515.0","23,456.0",,0.09%,,,19430.0,,,19030.0,,22080.0,23120.0,
2023,03,31,1980.34,1987.63,1966.89,1969.41,122612.0,"1,064.64","1,059.44","1,067.55","1,059.44",639.93K,0.49%,"23,450.0","23,472.5","23,510.0","23,456.0",,-0.09%,,,,,,,,,,
2023,03,30,1963.36,1984.37,1955.22,1980.21,114683.0,"1,059.44","1,056.33","1,066.23","1,056.33",633.98K,0.29%,"23,470.0","23,480.0","23,490.0","23,470.0",,-0.04%,,,,,,,,,,
2023,03,29,1973.64,1974.28,1958.68,1964.37,112432.0,"1,056.33","1,054.29","1,056.33","1,048.26",460.96K,0.19%,"23,480.0","23,515.0","23,515.0","23,481.0",,0.00%,,,,,,,,,,
2023,03,28,1956.64,1975.32,1949.15,1973.52,123125.0,"1,054.29","1,052.25","1,059.83","1,051.75",648.10K,0.19%,"23,480.0","23,517.0","23,521.0","23,492.5",,-0.09%,,,,,,,,,,
2023,03,27,1977.94,1978.74,1944.04,1956.35,137833.0,"1,052.25","1,047.78","1,053.78","1,041.99",556.95K,0.52%,"23,500.0","23,515.0","23,532.5","23,510.0",,-0.04%,,,,,,,,,,
2023,03,24,1993.8,2002.96,1975.15,1978.81,185538.0,"1,046.79","1,045.10","1,052.29","1,044.02",579.74K,0.16%,"23,510.0","23,515.0","23,525.0","23,495.0",,0.09%,,,,,,,,,,
2023,03,23,1969.68,2003.33,1964.41,1993.97,180114.0,"1,045.10","1,040.54","1,045.10","1,030.93",431.45K,0.44%,"23,490.0","23,505.0","23,520.0","23,490.0",,-0.09%,,,,,,,,,,
2023,03,22,1939.76,1979.19,1934.27,1969.79,129183.0,"1,040.54","1,032.43","1,042.84","1,032.43",458.78K,0.79%,"23,510.0","23,565.0","23,570.0","23,490.0",,-0.25%,,,,,,,,,,
2023,03,21,1978.91,1985.19,1935.44,1940.53,149576.0,"1,032.43","1,023.10","1,036.15","1,017.05",474.89K,0.91%,"23,570.0","23,590.0","23,595.0","23,577.5",,0.00%,,,19300.0,,,19460.0,,22020.0,23030.0,
2023,03,20,1986.7,2009.8,1965.83,1978.64,216846.0,"1,023.10","1,045.14","1,045.14","1,022.71",567.36K,-2.11%,"23,570.0","23,590.0","23,590.0","23,576.0",,0.00%,,,,,,,,,,
2023,03,17,1919.46,1988.17,1918.26,1988.17,178128.0,"1,045.14","1,047.40","1,055.42","1,043.54",564.93K,-0.22%,"23,570.0","23,585.0","23,607.5","23,575.0",,0.04%,,,,,,,,,,
2023,03,16,1919.3,1933.51,1907.58,1919.34,194406.0,"1,047.40","1,062.19","1,062.19","1,043.65",532.93K,-1.39%,"23,560.0","23,582.5","23,587.5","23,562.5",,-0.02%,,,,,,,,,,
2023,03,15,1904.54,1937.36,1885.75,1918.01,209509.0,"1,062.19","1,040.13","1,062.55","1,040.13",622.86K,2.12%,"23,565.0","23,585.0","23,602.5","23,572.5",,-0.02%,,,,,,,,,,
2023,03,14,1912.32,1914.15,1895.42,1903.86,191738.0,"1,040.13","1,052.80","1,052.80","1,034.72",621.19K,-1.20%,"23,570.0","23,580.0","23,610.0","23,567.5",,0.00%,,,,,,,,,,
2023,03,13,1886.16,1914.62,1871.55,1913.56,252911.0,"1,052.80","1,053.00","1,055.58","1,045.46",625.07K,-0.02%,"23,570.0","23,675.0","23,675.0","23,537.5",,-0.38%,,,20500.0,,,20710.0,,22800.0,23810.0,
2023,03,10,1831.38,1870.18,1827.75,1867.15,189165.0,"1,053.00","1,055.95","1,055.95","1,046.31",508.59K,-0.28%,"23,660.0","23,695.0","23,705.0","23,675.0",,-0.08%,,,,,,,,,,
2023,03,09,1814.14,1835.68,1811.94,1830.77,126833.0,"1,055.95","1,049.18","1,060.56","1,049.18",609.04K,0.65%,"23,680.0","23,725.0","23,756.0","23,695.0",,-0.13%,,,,,,,,,,
2023,03,08,1813.94,1824.3,1809.41,1813.72,122507.0,"1,049.18","1,037.84","1,049.18","1,027.80",510.28K,1.09%,"23,710.0","23,725.0","23,757.5","23,695.0",,0.30%,,,,,,,,,,
2023,03,07,1846.4,1851.66,1812.69,1813.05,134388.0,"1,037.84","1,027.18","1,043.92","1,027.18",473.17K,1.04%,"23,640.0","23,635.0","23,667.5","23,600.0",,-0.04%,,,,,,,,,,
2023,03,06,1854.2,1858.27,1845.12,1846.61,107175.0,"1,027.18","1,024.77","1,042.43","1,024.77",421.90K,0.24%,"23,650.0","23,725.0","23,733.0","23,657.5",,-0.25%,,,,,,,,,,
2023,03,03,1836.22,1856.32,1836.07,1855.3,114876.0,"1,024.77","1,038.10","1,041.82","1,022.78",447.72K,-1.24%,"23,710.0","23,730.0","23,738.5","23,715.0",,0.04%,,,,,,,,,,
2023,03,02,1837.16,1839.01,1829.99,1835.6,115377.0,"1,037.61","1,039.00","1,043.80","1,033.07",373.16K,-0.28%,"23,700.0","23,715.0","23,735.0","23,699.5",,-0.04%,,,,,,,,,,
2023,03,01,1826.61,1844.55,1823.08,1836.56,124223.0,"1,040.55","1,024.68","1,040.55","1,013.37",523.62K,1.55%,"23,710.0","23,745.0","23,790.0","23,720.0",,-0.13%,,,20250.0,,,20470.0,,22420.0,23320.0,
2023,02,28,1817.16,1831.18,1804.69,1826.5,114598.0,"1,024.68","1,021.25","1,034.36","1,018.72",432.96K,0.34%,"23,740.0","23,795.0","23,807.5","23,760.0",,-0.27%,,,,,,,,,,
2023,02,27,1812.62,1820.18,1806.69,1817.25,115134.0,"1,021.25","1,039.56","1,039.56","1,017.55",588.61K,-1.76%,"23,805.0","23,825.0","23,835.0","23,788.0",,0.11%,,,,,,,,,,
2023,02,24,1822.47,1827.82,1808.93,1810.82,135136.0,"1,039.56","1,053.66","1,053.66","1,034.66",430.41K,-1.34%,"23,780.0","23,830.0","23,847.5","23,771.0",,-0.15%,,,,,,,,,,
2023,02,23,1825.76,1833.78,1817.46,1822.27,122849.0,"1,053.66","1,054.28","1,054.48","1,030.58",720.75K,-0.06%,"23,815.0","23,870.0","23,870.0","23,750.0",,0.15%,,,,,,,,,,
2023,02,22,1834.74,1846.03,1823.55,1825.2,135067.0,"1,054.28","1,082.23","1,082.23","1,054.28",814.01K,-2.58%,"23,780.0","23,735.0","23,805.0","23,735.0",,0.32%,,,,,,,,,,
2023,02,21,1841.44,1843.84,1830.23,1834.87,127405.0,"1,082.23","1,086.69","1,095.10","1,081.80",720.35K,-0.41%,"23,705.0","23,740.0","23,805.0","23,695.0",,-0.08%,,,20800.0,,,20840.0,,22540.0,23440.0,
2023,02,20,1840.89,1847.48,1837.29,1841.26,68363.0,"1,086.69","1,059.74","1,088.01","1,059.56",682.29K,2.58%,"23,725.0","23,830.0","23,855.0","23,690.0",,-0.36%,,,,,,,,,,
2023,02,17,1836.43,1843.6,1818.9,1842.54,130317.0,"1,059.31","1,058.29","1,062.25","1,053.26",465.08K,0.10%,"23,810.0","23,780.0","23,835.0","23,755.0",,0.55%,,,,,,,,,,
2023,02,16,1836.32,1845.3,1827.64,1836.43,136408.0,"1,058.29","1,048.20","1,058.29","1,047.45",475.80K,0.96%,"23,680.0","23,640.0","23,707.5","23,607.5",,0.28%,,,,,,,,,,
2023,02,15,1853.97,1860.11,1830.45,1835.85,130316.0,"1,048.20","1,038.64","1,051.89","1,034.39",585.76K,0.92%,"23,615.0","23,610.0","23,641.5","23,605.0",,0.06%,,,,,,,,,,
2023,02,14,1853.67,1870.66,1843.29,1854.36,146047.0,"1,038.64","1,043.70","1,046.64","1,032.76",395.73K,-0.48%,"23,600.0","23,605.0","23,622.5","23,590.0",,0.02%,,,,,,,,,,
2023,02,13,1864.68,1866.58,1850.47,1853.41,108404.0,"1,043.70","1,055.30","1,055.30","1,031.70",681.32K,-1.10%,"23,595.0","23,590.0","23,610.0","23,561.0",,0.13%,,,21560.0,,,21590.0,,22860.0,23760.0,
2023,02,10,1862.86,1872.23,1852.8,1865.35,138533.0,"1,055.30","1,064.03","1,066.28","1,054.08",463.94K,-0.82%,"23,565.0","23,575.0","23,630.0","23,565.0",,0.02%,,,,,,,,,,
2023,02,09,1875.15,1890.31,1858.91,1861.59,126475.0,"1,064.03","1,072.22","1,075.20","1,064.03",473.85K,-0.76%,"23,560.0","23,610.0","23,640.0","23,565.0",,-0.13%,,,,,,,,,,
2023,02,08,1873.92,1886.36,1869.03,1875.55,122113.0,"1,072.22","1,065.84","1,079.51","1,063.50",569.32K,0.60%,"23,590.0","23,625.0","23,634.5","23,587.5",,-0.04%,,,,,,,,,,
2023,02,07,1867.53,1884.4,1864.99,1873.63,157897.0,"1,065.84","1,089.29","1,092.12","1,065.18",673.21K,-2.15%,"23,600.0","23,505.0","23,615.0","23,505.0",,0.51%,,,,,,,,,,
2023,02,06,1862.02,1881.38,1861.98,1867.65,151531.0,"1,089.29","1,077.15","1,089.29","1,067.24",527.01K,1.13%,"23,480.0","23,451.0","23,505.0","23,450.5",,0.17%,,,,,,,,,,
2023,02,03,1911.94,1918.6,1861.44,1865.81,180401.0,"1,077.15","1,077.59","1,081.89","1,070.46",563.83K,-0.04%,"23,440.0","23,447.5","23,505.0","23,444.0",,-0.04%,,,,,,,,,,
2023,02,02,1951.47,1959.68,1911.3,1912.6,187358.0,"1,077.59","1,075.97","1,083.36","1,070.81",634.74K,0.15%,"23,449.0","23,449.0","23,454.5","23,442.5",,0.04%,,,,,,,,,,
2023,02,01,1928.01,1954.54,1920.54,1950.06,170229.0,"1,075.97","1,111.18","1,116.96","1,075.97",1.03M,-3.17%,"23,440.0","23,449.0","23,495.0","23,445.0",,-0.02%,,,,,,,,,,
2023,01,31,1923.0,1931.15,1900.82,1928.1,163653.0,"1,111.18","1,102.57","1,111.18","1,088.25",748.42K,0.78%,"23,445.0","23,450.0","23,476.0","23,445.0",,-0.11%,,,,,,,,,,
2023,01,30,1927.19,1934.5,1920.69,1923.23,145261.0,"1,102.57","1,117.10","1,118.46","1,102.57",798.68K,-1.30%,"23,470.0","23,475.0","23,477.5","23,447.5",,0.04%,,,22520.0,,,22570.0,,22320.0,23140.0,
2023,01,27,1928.31,1935.11,1916.59,1928.3,119510.0,"1,117.10","1,108.08","1,124.30","1,108.08",604.93K,0.81%,"23,460.0","23,485.0","23,485.0","23,445.0",,0.09%,,,,,,,,,,
